SecurityId,AsOfDate,FundId,Quantity,MarketValue
AMAZON,02/16/2024,Fund3,3,3123.0069616022515
FACEBOOK,04/12/2023,Fund5,140,6071.507647496434
FACEBOOK,04/04/2024,Fund1,4,6101.81141832443
FACEBOOK,03/19/2023,Fund2,266,4145.513718383906
AMAZON,05/21/2023,Fund2,436,5639.48182565553
AMAZON,06/21/2023,Fund3,147,4014.2831249929127
AMAZON,06/06/2024,Fund3,339,1522.4465290307917
FACEBOOK,10/28/2023,Fund3,835,5373.9829025669505
FACEBOOK,10/23/2022,Fund2,443,5506.323823638936
AMAZON,08/17/2023,Fund2,522,3250.412483001275
GOOGLE,06/18/2024,Fund3,918,7891.61232182876
GOOGLE,08/30/2023,Fund2,691,5049.763806692918
AMAZON,01/05/2023,Fund5,97,607.4927217718597
MICROSOFT,09/16/2023,Fund4,853,6739.140016425793
APPLE,10/20/2022,Fund1,326,875.3485203546504
FACEBOOK,05/01/2023,Fund5,264,8718.145858294652
AMAZON,03/22/2023,Fund2,471,6545.895118976118
GOOGLE,03/16/2023,Fund3,812,2732.795379651554
AMAZON,05/03/2023,Fund4,641,8792.375630198934
FACEBOOK,08/01/2024,Fund4,472,3759.1950999049723
FACEBOOK,08/11/2023,Fund2,667,6569.841866877389
AMAZON,11/05/2022,Fund5,67,4694.896022369008
FACEBOOK,02/04/2024,Fund1,344,4011.147442460826
MICROSOFT,03/17/2024,Fund1,738,4483.171241022244
AMAZON,04/29/2024,Fund5,576,5817.844337448535
AMAZON,11/12/2022,Fund2,638,4497.6838259166025
FACEBOOK,05/23/2024,Fund3,232,885.6576737149879
GOOGLE,02/28/2024,Fund2,410,6907.8671866815985
GOOGLE,05/01/2024,Fund3,770,3413.5668097984194
MICROSOFT,11/04/2022,Fund3,743,5004.912366286715
MICROSOFT,02/15/2024,Fund1,66,4141.559283091093
GOOGLE,01/26/2024,Fund1,66,9923.7963932299
GOOGLE,08/20/2024,Fund2,972,9959.575121575119
MICROSOFT,07/27/2023,Fund5,848,5266.54485039142
MICROSOFT,08/02/2024,Fund3,503,6807.2769378314415
MICROSOFT,03/26/2023,Fund5,481,3857.959058280968
MICROSOFT,11/19/2022,Fund4,389,7893.719008959434
MICROSOFT,08/11/2024,Fund5,539,2799.810654330404
MICROSOFT,12/03/2022,Fund4,738,5674.916639215646
AMAZON,11/14/2023,Fund3,205,5962.3653150822165
FACEBOOK,07/31/2024,Fund3,548,4242.93342248182
APPLE,01/17/2024,Fund5,185,2230.56933546342
GOOGLE,08/01/2024,Fund3,277,117.64119818299953
FACEBOOK,07/13/2024,Fund2,935,8077.76869715121
MICROSOFT,10/22/2023,Fund1,568,8255.701808410851
MICROSOFT,03/03/2023,Fund1,359,5053.8040289590845
APPLE,08/06/2023,Fund2,590,7370.049426306964
AMAZON,10/06/2022,Fund4,598,3438.5561164916376
APPLE,11/20/2023,Fund3,256,9321.39477062997
APPLE,11/05/2022,Fund5,357,7004.504164287777
AMAZON,08/11/2023,Fund5,651,2466.5886197421787
APPLE,04/17/2024,Fund5,333,2658.909636275494
AMAZON,07/30/2024,Fund1,641,5498.63040967532
AMAZON,12/31/2023,Fund2,13,2714.041744962157
AMAZON,10/04/2023,Fund3,765,9896.38062199874
FACEBOOK,10/06/2023,Fund2,400,2920.486596489918
APPLE,11/02/2022,Fund5,985,8244.941781274769
MICROSOFT,03/25/2023,Fund3,42,8861.136030773787
AMAZON,04/15/2023,Fund4,531,2875.1727928015166
FACEBOOK,01/09/2024,Fund4,524,8898.553104322471
AMAZON,12/01/2022,Fund4,928,570.5148870324906
AMAZON,01/14/2024,Fund3,208,1241.6955752007414
MICROSOFT,02/13/2023,Fund3,966,3070.3924260326085
AMAZON,05/23/2023,Fund5,834,5519.164360320242
APPLE,03/19/2023,Fund2,628,81.59101516382628
APPLE,11/15/2022,Fund3,47,3477.0993947941374
AMAZON,07/11/2023,Fund1,405,4968.845137823027
MICROSOFT,07/29/2024,Fund1,155,2677.633516980039
FACEBOOK,04/29/2024,Fund2,176,2238.750652614406
FACEBOOK,08/31/2024,Fund1,131,1844.4856818387238
AMAZON,06/03/2023,Fund4,285,7642.9765123680145
APPLE,06/19/2024,Fund5,85,7742.456748241201
FACEBOOK,11/22/2023,Fund3,263,8369.15410148206
AMAZON,04/11/2023,Fund4,746,1300.393500505209
AMAZON,02/04/2023,Fund5,29,7186.458141060524
MICROSOFT,03/03/2023,Fund2,67,2441.160336337889
FACEBOOK,04/03/2023,Fund2,125,2161.5958285535576
APPLE,03/03/2023,Fund1,535,793.8617854614694
MICROSOFT,02/24/2024,Fund2,708,9116.911889099685
FACEBOOK,07/20/2024,Fund4,752,9091.063358730786
GOOGLE,12/10/2022,Fund1,165,8806.256780567139
APPLE,12/17/2022,Fund2,292,806.6605168401193
MICROSOFT,05/13/2024,Fund5,607,117.89989402655453
AMAZON,10/04/2022,Fund3,491,1994.5279052339185
MICROSOFT,05/23/2024,Fund4,852,767.6993138531608
MICROSOFT,12/25/2023,Fund2,660,7978.824816474762
GOOGLE,08/26/2023,Fund5,842,4006.2872507640614
AMAZON,05/29/2023,Fund2,193,7761.6624820654715
MICROSOFT,08/16/2024,Fund5,203,3350.5518417522603
FACEBOOK,12/10/2023,Fund2,441,4769.337827269307
GOOGLE,08/03/2024,Fund1,132,8606.993230973036
MICROSOFT,08/25/2024,Fund1,731,7070.435295029491
FACEBOOK,04/22/2024,Fund1,212,6124.994873051513
GOOGLE,11/11/2022,Fund4,517,9115.183996572592
AMAZON,05/25/2023,Fund3,43,2706.9893312045915
MICROSOFT,03/21/2024,Fund5,573,2803.402821952814
FACEBOOK,11/11/2022,Fund2,135,8775.540035433945
FACEBOOK,02/15/2023,Fund1,881,4955.740793888261
FACEBOOK,08/03/2023,Fund1,511,2857.0299622988073
AMAZON,08/24/2024,Fund2,257,1141.8443855204619
