SecurityId,AsOfDate,FundId,Quantity,MarketValue
GOOGLE,04/24/2023,Fund1,397,6326.154398424972
APPLE,06/06/2024,Fund1,629,505.1538736811862
GOOGLE,03/12/2024,Fund3,8,9237.839682115798
MICROSOFT,01/28/2023,Fund3,666,4402.693577899074
MICROSOFT,08/30/2024,Fund4,74,3799.667204707277
MICROSOFT,07/11/2024,Fund1,590,1768.3633093836384
AMAZON,10/28/2022,Fund3,558,4613.889089731219
APPLE,06/25/2023,Fund3,161,8975.761494425105
AMAZON,10/17/2023,Fund3,835,415.9756976362392
AMAZON,09/04/2024,Fund1,722,3413.725293944139
GOOGLE,02/02/2023,Fund3,309,9516.419636004026
MICROSOFT,08/20/2023,Fund3,823,3045.389050469408
AMAZON,12/05/2022,Fund4,887,5499.173574963695
FACEBOOK,01/02/2024,Fund2,19,9429.672517426461
APPLE,10/24/2022,Fund5,926,7340.328648586474
AMAZON,02/10/2024,Fund4,504,6671.450688432168
MICROSOFT,08/07/2024,Fund3,780,5503.159566824107
APPLE,12/07/2022,Fund5,75,3492.9159772975286
APPLE,10/03/2022,Fund3,123,8331.319490646758
GOOGLE,05/10/2023,Fund2,120,6138.625816891821
GOOGLE,12/01/2022,Fund5,638,4394.068670091227
AMAZON,12/25/2023,Fund3,451,1421.1741718725166
GOOGLE,06/04/2024,Fund4,806,1380.6650207148696
MICROSOFT,02/11/2024,Fund2,406,6900.780932580672
FACEBOOK,02/21/2023,Fund1,330,7809.06483840323
MICROSOFT,02/16/2023,Fund4,149,9748.852663832507
FACEBOOK,07/27/2023,Fund5,873,9557.432152140353
MICROSOFT,09/27/2022,Fund2,333,4993.08372634647
MICROSOFT,07/12/2023,Fund5,774,3423.18405087599
APPLE,09/26/2022,Fund1,618,1570.238849378888
FACEBOOK,06/29/2024,Fund2,139,247.6448621863313
APPLE,02/10/2024,Fund2,716,2359.2377902933254
APPLE,11/26/2023,Fund5,33,2798.6344291746545
MICROSOFT,10/09/2023,Fund3,891,2917.940326100672
FACEBOOK,04/30/2024,Fund4,426,6768.814567564941
GOOGLE,08/04/2023,Fund1,819,9030.130611293003
GOOGLE,07/08/2024,Fund1,277,7806.365586172856
MICROSOFT,10/01/2023,Fund4,69,5686.73807590416
FACEBOOK,02/16/2023,Fund4,214,1954.44866988645
APPLE,03/30/2024,Fund4,570,8952.564418571596
MICROSOFT,05/27/2023,Fund5,472,8407.155604950887
FACEBOOK,05/08/2023,Fund3,713,4281.8572696973
AMAZON,06/07/2024,Fund5,634,5756.66548907658
MICROSOFT,10/08/2022,Fund5,327,6089.6505894699185
APPLE,11/29/2022,Fund4,140,1302.5229877871693
FACEBOOK,06/06/2023,Fund1,483,486.9026166136359
MICROSOFT,09/03/2023,Fund2,585,1990.7333585233448
APPLE,12/19/2022,Fund5,627,3301.952193191239
APPLE,09/15/2022,Fund1,894,6369.365014570663
AMAZON,04/15/2023,Fund4,587,5562.102989755062
APPLE,09/21/2022,Fund3,647,7677.73459391764
AMAZON,02/04/2023,Fund2,418,135.56611369563936
AMAZON,03/09/2024,Fund1,652,3034.6619271318236
FACEBOOK,06/16/2024,Fund3,913,7048.088577828444
GOOGLE,08/27/2023,Fund5,879,1987.0940455238515
MICROSOFT,09/25/2023,Fund4,124,7879.6491970286115
GOOGLE,06/05/2023,Fund2,701,3801.8813359490996
MICROSOFT,12/03/2023,Fund5,167,4329.706474607731
APPLE,07/07/2023,Fund1,361,4821.855922418114
MICROSOFT,09/18/2022,Fund5,482,4831.093683828538
AMAZON,09/10/2023,Fund1,417,2652.23308668142
GOOGLE,03/04/2024,Fund3,536,8900.245258813085
FACEBOOK,12/02/2023,Fund3,275,6317.113364737865
AMAZON,10/10/2022,Fund3,730,5411.402287483186
FACEBOOK,10/08/2023,Fund4,435,5473.819970569183
GOOGLE,05/24/2024,Fund2,269,4088.375890512844
APPLE,12/26/2022,Fund2,35,6678.5254297592655
MICROSOFT,03/21/2023,Fund3,635,7056.500431019529
GOOGLE,03/05/2024,Fund2,94,8811.460091550605
MICROSOFT,12/10/2022,Fund3,103,3936.6623865294387
FACEBOOK,12/27/2022,Fund2,516,180.67285165475613
FACEBOOK,07/31/2024,Fund2,326,1487.53686678676
FACEBOOK,05/29/2024,Fund3,130,6573.8411966547155
GOOGLE,08/12/2023,Fund3,502,8142.307657891185
GOOGLE,12/30/2022,Fund1,754,9616.10555721842
FACEBOOK,04/11/2024,Fund2,540,2855.478054675085
AMAZON,04/01/2024,Fund2,361,5085.987742393001
AMAZON,08/01/2024,Fund4,391,6462.1987851549175
MICROSOFT,04/14/2024,Fund3,364,1000.1254405320859
MICROSOFT,08/12/2023,Fund4,749,3763.9865887663227
FACEBOOK,09/25/2023,Fund1,418,2497.52529775032
AMAZON,09/10/2023,Fund5,520,8354.616754452278
APPLE,08/26/2024,Fund5,307,7224.612815272491
MICROSOFT,03/29/2024,Fund3,302,1773.0782033579176
FACEBOOK,02/14/2024,Fund1,699,20.80895504776504
FACEBOOK,05/03/2024,Fund1,409,3628.9147950928545
FACEBOOK,03/02/2023,Fund5,392,4244.555285325865
FACEBOOK,03/06/2023,Fund1,167,5144.983714185945
MICROSOFT,01/04/2023,Fund2,322,5709.164268679152
FACEBOOK,12/11/2022,Fund3,687,4511.058540274867
APPLE,10/19/2023,Fund1,128,191.80358652428842
FACEBOOK,06/15/2023,Fund1,481,2275.6578882503786
APPLE,08/30/2024,Fund5,901,3382.2036536238693
GOOGLE,02/15/2024,Fund5,688,2769.9633556821414
FACEBOOK,07/26/2023,Fund2,395,498.77827028685226
MICROSOFT,11/24/2022,Fund4,702,9100.40105365455
MICROSOFT,12/04/2023,Fund2,446,9743.939461745911
AMAZON,10/26/2022,Fund2,761,238.24662596227788
MICROSOFT,02/05/2023,Fund3,686,1640.1026513044962
GOOGLE,05/08/2024,Fund3,43,7622.9833502002875
