SecurityId,AsOfDate,FundId,Quantity,MarketValue
APPLE,07/13/2024,Fund1,682,2649.3556084692027
FACEBOOK,12/23/2023,Fund3,547,3862.6543046831207
APPLE,06/21/2023,Fund4,999,5494.176342052592
MICROSOFT,08/19/2023,Fund2,173,1926.6103477952204
GOOGLE,10/26/2022,Fund1,754,2809.9449319251835
APPLE,07/18/2023,Fund1,11,478.1052215658704
GOOGLE,05/26/2024,Fund4,215,8164.320572037521
APPLE,03/05/2024,Fund1,60,7584.340957744691
GOOGLE,02/26/2023,Fund3,761,3572.351440043464
AMAZON,10/06/2023,Fund1,450,4671.630353544129
MICROSOFT,03/27/2023,Fund3,603,9404.103212037553
FACEBOOK,05/29/2023,Fund3,37,9587.631255504106
MICROSOFT,10/25/2023,Fund5,778,8027.832613785456
FACEBOOK,07/11/2024,Fund5,846,430.2896749774476
APPLE,01/31/2024,Fund3,608,5565.541080814199
GOOGLE,10/29/2023,Fund3,100,3931.236405038234
FACEBOOK,01/17/2023,Fund2,986,9480.93254015349
APPLE,11/02/2022,Fund3,820,6852.907002766063
GOOGLE,01/19/2023,Fund5,694,2127.97699619912
MICROSOFT,07/19/2023,Fund4,90,5454.958745896621
AMAZON,10/15/2023,Fund3,849,1249.8475087876777
APPLE,12/31/2022,Fund5,991,8265.465707162493
AMAZON,08/03/2023,Fund4,994,7233.368643945191
APPLE,05/30/2024,Fund5,987,1517.842220589961
GOOGLE,01/13/2024,Fund4,308,5547.510115331664
AMAZON,05/29/2023,Fund5,772,2475.194257483476
APPLE,03/17/2024,Fund4,111,5072.3154392774995
MICROSOFT,01/09/2024,Fund3,801,9055.783675160348
APPLE,05/11/2024,Fund4,45,2360.030203830809
APPLE,09/13/2023,Fund1,348,2657.978287316857
AMAZON,12/25/2022,Fund4,852,5376.494550256738
FACEBOOK,08/14/2024,Fund2,42,3447.5002535101603
AMAZON,03/05/2024,Fund2,879,173.21248461673528
MICROSOFT,08/27/2023,Fund4,67,1984.7815743317906
