SecurityId,AsOfDate,FundId,Quantity,MarketValue
APPLE,07/24/2024,Fund4,772,6478.164508855629
AMAZON,10/15/2022,Fund1,840,2491.1579916514397
FACEBOOK,02/29/2024,Fund2,748,8340.243665032614
FACEBOOK,06/04/2023,Fund4,388,3615.6343773382196
APPLE,01/15/2023,Fund5,862,6814.529078312743
MICROSOFT,06/21/2024,Fund5,176,6988.860799953809
MICROSOFT,12/19/2022,Fund1,719,3708.453731155252
FACEBOOK,09/20/2023,Fund4,564,9465.595793615363
GOOGLE,06/12/2023,Fund3,616,4507.028743952254
GOOGLE,04/12/2024,Fund2,35,14.461008461720057
GOOGLE,10/09/2022,Fund5,631,5273.129249594748
MICROSOFT,02/25/2024,Fund5,640,5060.928993629146
MICROSOFT,10/28/2023,Fund1,320,9324.807547898834
APPLE,11/05/2022,Fund4,210,2461.1484973139836
FACEBOOK,01/16/2023,Fund3,680,766.2598138680444
AMAZON,08/05/2024,Fund5,499,551.5500765448301
MICROSOFT,06/29/2024,Fund3,186,2374.589912832928
AMAZON,10/18/2022,Fund2,71,5949.80930285696
AMAZON,12/22/2022,Fund3,984,5647.204307997158
APPLE,05/08/2024,Fund1,952,5016.22711828483
AMAZON,04/13/2023,Fund3,756,3315.6440827448228
AMAZON,11/08/2023,Fund5,497,4248.278068918034
AMAZON,07/01/2023,Fund4,673,228.2014989526451
AMAZON,01/21/2023,Fund5,44,5941.962890542888
AMAZON,01/24/2024,Fund3,334,2994.478595581414
GOOGLE,06/18/2024,Fund3,694,967.5527431846084
MICROSOFT,09/27/2022,Fund5,659,5275.567782773309
MICROSOFT,09/25/2022,Fund1,454,7583.026875284414
FACEBOOK,04/07/2024,Fund2,390,19.875313742026222
MICROSOFT,08/01/2024,Fund4,408,14.319735814643272
AMAZON,12/30/2022,Fund5,200,7670.721693019015
GOOGLE,01/19/2023,Fund3,152,9130.21909008565
APPLE,11/16/2023,Fund5,625,944.498239109111
MICROSOFT,03/10/2024,Fund2,602,1574.8226332099912
APPLE,03/20/2024,Fund5,779,7572.053804957249
FACEBOOK,08/15/2024,Fund1,83,3983.8923179113262
GOOGLE,08/10/2023,Fund4,288,4718.133078178598
GOOGLE,09/10/2024,Fund3,666,9984.54219547753
MICROSOFT,10/18/2022,Fund3,968,5685.043221961026
FACEBOOK,03/02/2024,Fund1,312,9001.717297081575
APPLE,10/17/2022,Fund5,346,5571.17921633874
AMAZON,05/15/2023,Fund3,667,3564.0301920616034
MICROSOFT,06/30/2023,Fund4,209,2396.507689438599
FACEBOOK,04/02/2023,Fund3,348,8465.871914679006
GOOGLE,02/15/2023,Fund5,665,8694.252593402463
APPLE,07/17/2024,Fund2,395,3693.421973044946
GOOGLE,12/29/2022,Fund3,55,1527.6942949586985
FACEBOOK,05/25/2023,Fund1,606,1663.4450299929256
GOOGLE,03/27/2023,Fund5,866,9444.66949650926
FACEBOOK,01/08/2024,Fund3,85,1523.2411925187712
GOOGLE,09/07/2024,Fund1,688,2871.4564561236366
MICROSOFT,06/06/2023,Fund2,584,7463.151274511283
MICROSOFT,08/25/2024,Fund5,907,5450.747759099711
GOOGLE,05/03/2023,Fund2,30,8337.427515549876
GOOGLE,10/30/2023,Fund5,557,8301.778093956917
FACEBOOK,09/11/2024,Fund2,998,334.6215650367952
MICROSOFT,03/09/2024,Fund1,310,4248.032487804459
GOOGLE,08/19/2024,Fund1,533,5114.548795843586
APPLE,09/05/2023,Fund4,641,1841.1403695596073
MICROSOFT,10/19/2023,Fund4,687,652.4288409011232
FACEBOOK,10/22/2023,Fund2,276,2671.333277896065
AMAZON,05/29/2023,Fund4,512,9894.174784123363
AMAZON,01/04/2023,Fund2,306,7343.8893864212805
AMAZON,05/22/2023,Fund2,576,5308.210125507599
AMAZON,12/30/2022,Fund5,418,6519.470764009978
GOOGLE,07/27/2024,Fund3,441,2653.7340046913123
FACEBOOK,01/02/2024,Fund2,306,6184.167292314828
GOOGLE,05/03/2024,Fund3,792,1979.4383133389554
AMAZON,11/27/2023,Fund2,621,8430.920026440195
GOOGLE,12/30/2022,Fund3,579,3967.5441351682152
APPLE,03/28/2024,Fund5,370,3910.473831398432
AMAZON,11/15/2023,Fund5,31,3161.606186951693
GOOGLE,05/24/2024,Fund1,818,1215.6635076014575
APPLE,06/20/2023,Fund4,564,7262.984512554957
AMAZON,05/09/2023,Fund2,419,6528.010050387223
MICROSOFT,11/30/2022,Fund3,84,8943.15511353552
AMAZON,07/01/2023,Fund2,733,3376.084848002992
FACEBOOK,07/11/2023,Fund3,312,3793.5880057627714
AMAZON,05/19/2023,Fund1,928,8791.991520210564
GOOGLE,04/03/2023,Fund4,263,3381.390181486603
AMAZON,08/09/2024,Fund1,68,9850.130841648954
FACEBOOK,06/29/2024,Fund2,584,8812.625610911404
MICROSOFT,08/12/2024,Fund2,601,7193.0355261107225
AMAZON,02/26/2024,Fund5,526,8062.636452970451
APPLE,06/21/2024,Fund2,159,3219.9801706802164
APPLE,11/24/2022,Fund4,419,4592.185002185634
AMAZON,10/05/2023,Fund2,35,4463.88708770964
GOOGLE,08/27/2023,Fund1,908,9783.686727926493
AMAZON,05/24/2024,Fund2,883,1480.964915004257
GOOGLE,03/20/2023,Fund5,239,5281.896866579753
AMAZON,07/10/2024,Fund5,792,5583.214273605275
AMAZON,01/10/2023,Fund3,971,4815.713902535027
AMAZON,03/03/2024,Fund1,893,7676.1705817136435
FACEBOOK,02/09/2023,Fund4,850,5853.032103786602
APPLE,08/05/2023,Fund2,220,3028.4634469930493
APPLE,11/24/2022,Fund5,757,5995.668584047535
MICROSOFT,07/12/2024,Fund1,809,8263.822869580348
FACEBOOK,08/26/2024,Fund2,709,2434.5031873180174
GOOGLE,10/19/2022,Fund3,908,3273.63017817825
AMAZON,11/22/2023,Fund2,930,1767.955417634143
