SecurityId,AsOfDate,FundId,Quantity,MarketValue
MICROSOFT,06/11/2023,Fund1,658,5961.944863616156
MICROSOFT,06/05/2024,Fund1,117,9597.671972377564
MICROSOFT,03/04/2024,Fund4,556,8803.12453439578
APPLE,02/14/2023,Fund5,501,3952.905136036957
MICROSOFT,11/11/2022,Fund4,622,4138.6859527590805
GOOGLE,05/15/2024,Fund5,948,4927.791224258262
MICROSOFT,03/31/2024,Fund4,275,1059.0824754853804
MICROSOFT,02/14/2024,Fund3,303,6488.936230769169
MICROSOFT,04/11/2024,Fund1,912,1008.2690114052165
FACEBOOK,03/16/2024,Fund1,103,4559.668839148591
APPLE,11/18/2023,Fund4,87,9051.062546429172
FACEBOOK,04/20/2023,Fund5,48,8554.352956880512
FACEBOOK,04/30/2023,Fund4,623,1577.2237827586566
MICROSOFT,05/02/2024,Fund1,575,9010.575940214638
MICROSOFT,10/21/2023,Fund1,67,1790.678506571521
FACEBOOK,12/28/2022,Fund5,867,3980.336846019685
FACEBOOK,06/27/2023,Fund4,97,8938.278421854966
FACEBOOK,05/30/2024,Fund3,365,5229.308010034727
GOOGLE,07/20/2024,Fund4,439,2758.245104763121
FACEBOOK,06/14/2023,Fund4,443,6969.731496902329
GOOGLE,12/07/2022,Fund2,585,37.01838064907455
AMAZON,04/29/2023,Fund4,307,2874.746241097332
FACEBOOK,02/10/2024,Fund5,910,8508.012199579947
GOOGLE,06/05/2024,Fund1,793,5000.596282181685
APPLE,03/19/2023,Fund4,678,7965.079976422745
FACEBOOK,10/23/2022,Fund5,65,9647.41438802076
APPLE,05/28/2024,Fund2,181,6012.9400205027005
FACEBOOK,04/29/2023,Fund2,666,5347.517705033202
GOOGLE,10/15/2022,Fund2,428,3504.718872206993
APPLE,02/28/2024,Fund1,284,4672.091908624431
APPLE,10/01/2022,Fund2,16,3408.2215748678414
APPLE,01/11/2024,Fund3,135,8752.096057684186
AMAZON,06/12/2023,Fund3,159,5768.312471646019
FACEBOOK,10/08/2022,Fund2,687,585.6168894007235
FACEBOOK,11/02/2022,Fund4,374,5415.458793009292
MICROSOFT,06/11/2023,Fund2,412,9890.354241682826
GOOGLE,07/19/2024,Fund4,256,5718.479478512464
APPLE,01/14/2023,Fund1,872,3680.8344801209755
MICROSOFT,03/23/2024,Fund2,677,8964.517767817373
FACEBOOK,06/28/2024,Fund4,982,7036.441448436608
MICROSOFT,10/10/2022,Fund3,595,4652.017438636409
MICROSOFT,05/29/2024,Fund4,444,9986.27278993186
MICROSOFT,03/26/2024,Fund3,237,5724.0503721344885
MICROSOFT,12/02/2022,Fund5,64,4091.1519659267256
APPLE,02/15/2023,Fund3,827,7464.239575984569
AMAZON,09/29/2023,Fund1,347,7750.570246832254
APPLE,03/05/2023,Fund5,120,4350.6500389735
APPLE,12/11/2022,Fund2,761,9601.194433612807
AMAZON,04/20/2024,Fund1,556,7598.67420243742
MICROSOFT,05/02/2024,Fund3,997,3556.3111420695145
AMAZON,04/29/2024,Fund1,487,719.081889504917
MICROSOFT,05/04/2023,Fund2,541,2807.9783566817655
FACEBOOK,06/28/2023,Fund1,291,6132.613455724934
GOOGLE,04/06/2024,Fund5,995,9744.17561794332
AMAZON,12/24/2022,Fund3,4,1924.4320152084188
GOOGLE,09/09/2024,Fund4,457,2323.8164813166068
GOOGLE,05/02/2024,Fund4,351,7194.2981627915515
FACEBOOK,10/12/2023,Fund4,821,9838.745736556046
APPLE,11/20/2022,Fund1,69,5102.038293747452
APPLE,01/10/2024,Fund1,397,6725.163932356228
FACEBOOK,10/18/2023,Fund4,753,5443.376486913264
AMAZON,02/10/2024,Fund3,725,8409.603056556578
GOOGLE,12/09/2022,Fund2,672,5767.02257751236
APPLE,03/22/2023,Fund3,917,6476.08271765354
GOOGLE,06/25/2023,Fund1,606,2674.9357695622025
APPLE,03/20/2023,Fund1,942,9552.651072077584
AMAZON,09/21/2022,Fund5,688,89.19208627970666
FACEBOOK,04/11/2023,Fund1,86,6132.531438761553
APPLE,07/27/2023,Fund2,9,413.1981882317641
APPLE,07/31/2024,Fund5,177,1322.1522188658996
GOOGLE,09/25/2023,Fund5,159,2786.254219461032
MICROSOFT,05/30/2024,Fund4,837,2695.8591186427343
