SecurityId,AsOfDate,FundId,Quantity,MarketValue
FACEBOOK,03/17/2024,Fund4,218,108.72662201778715
GOOGLE,03/08/2024,Fund4,850,407.1916991930912
APPLE,04/28/2023,Fund3,370,674.9020444694294
GOOGLE,03/28/2024,Fund2,741,5376.598318428075
AMAZON,08/08/2024,Fund2,234,8440.235725560804
MICROSOFT,04/11/2024,Fund3,588,4336.222716442787
GOOGLE,09/11/2024,Fund5,303,1395.7069009307547
FACEBOOK,11/13/2023,Fund4,189,2775.0383316831394
GOOGLE,05/30/2023,Fund3,141,9417.497426541791
AMAZON,04/21/2024,Fund3,597,876.1599880047418
GOOGLE,04/21/2023,Fund1,118,9861.785201365516
MICROSOFT,08/26/2024,Fund4,258,601.6986322339135
AMAZON,03/04/2024,Fund5,590,8086.48092561762
AMAZON,04/19/2023,Fund5,556,8686.732913827358
AMAZON,12/30/2022,Fund5,310,9542.379471262011
FACEBOOK,03/22/2024,Fund2,992,3531.548450947094
MICROSOFT,05/22/2023,Fund2,909,9207.226897078555
MICROSOFT,03/12/2024,Fund5,598,3746.277850958166
APPLE,10/27/2023,Fund2,763,745.4998972346145
AMAZON,08/30/2023,Fund2,927,1287.6726440368475
FACEBOOK,08/20/2023,Fund5,737,8343.591089337464
GOOGLE,10/13/2023,Fund4,317,9580.145325036634
GOOGLE,06/09/2023,Fund4,620,2941.499269610755
GOOGLE,11/20/2023,Fund5,649,8025.17701223852
GOOGLE,03/01/2024,Fund1,879,7405.662970691357
FACEBOOK,12/06/2022,Fund1,200,7621.056031023811
AMAZON,07/31/2024,Fund3,764,8934.552964314365
FACEBOOK,05/16/2024,Fund4,774,3093.5645084828047
APPLE,04/26/2024,Fund4,112,436.6384251481668
FACEBOOK,10/15/2022,Fund1,82,8818.064558834414
AMAZON,12/24/2022,Fund3,999,5523.958267737105
MICROSOFT,10/08/2023,Fund3,554,8937.727000911274
AMAZON,04/13/2024,Fund1,139,9818.537170414565
AMAZON,07/24/2024,Fund2,238,6941.834965954673
APPLE,04/05/2024,Fund3,32,3755.9716340383475
APPLE,10/03/2023,Fund2,372,62.53683489560102
AMAZON,01/18/2023,Fund5,973,1643.0903442928814
GOOGLE,08/22/2024,Fund1,330,7230.895447822256
FACEBOOK,05/11/2023,Fund1,893,7035.283701459371
MICROSOFT,11/22/2023,Fund2,939,6635.123609407774
APPLE,07/11/2023,Fund3,615,5890.573067461462
GOOGLE,08/10/2024,Fund1,945,4437.659176205848
APPLE,09/26/2022,Fund2,617,8455.512770007062
FACEBOOK,02/22/2024,Fund2,258,7252.0656214557375
AMAZON,02/20/2023,Fund2,63,1219.1864386758095
GOOGLE,06/05/2023,Fund4,72,4517.867161644686
AMAZON,07/28/2023,Fund2,957,7763.584940909987
FACEBOOK,12/06/2023,Fund5,511,53.43218498703993
GOOGLE,12/24/2023,Fund2,878,2046.990130885453
MICROSOFT,05/18/2024,Fund1,249,3373.587106289804
AMAZON,05/27/2024,Fund1,993,1978.1193095948113
APPLE,11/02/2023,Fund5,568,632.3634473932531
APPLE,10/18/2022,Fund2,888,2221.374184552973
AMAZON,08/24/2024,Fund2,274,7181.040426322044
AMAZON,05/16/2023,Fund2,311,7443.6387088684305
AMAZON,09/28/2023,Fund3,763,7463.102870233007
MICROSOFT,01/10/2024,Fund5,234,2225.4362955087663
FACEBOOK,09/29/2023,Fund3,711,4293.290610943239
APPLE,09/11/2023,Fund3,606,3110.263899961592
FACEBOOK,07/27/2023,Fund3,386,5566.69190940227
AMAZON,05/14/2023,Fund5,53,4884.496830200566
APPLE,07/04/2024,Fund2,203,3484.2008699462995
MICROSOFT,08/26/2024,Fund1,259,2846.786872753708
AMAZON,09/19/2022,Fund5,21,8869.763557956423
APPLE,02/25/2023,Fund5,341,413.03089149164606
GOOGLE,01/29/2024,Fund4,473,2577.5304214345138
APPLE,02/21/2023,Fund5,220,9016.642242991087
FACEBOOK,07/18/2024,Fund3,231,8529.999129777789
GOOGLE,07/17/2024,Fund1,804,8998.879576048172
APPLE,02/23/2024,Fund5,879,8239.54639971158
MICROSOFT,06/08/2024,Fund2,931,274.1486485132331
FACEBOOK,12/15/2022,Fund2,99,3311.6086904347403
APPLE,06/27/2023,Fund1,223,4032.483136771013
APPLE,06/16/2023,Fund5,345,3433.0631681797713
APPLE,11/20/2023,Fund1,54,1358.3335674454765
APPLE,04/18/2023,Fund1,921,8221.488083035436
