SecurityId,AsOfDate,FundId,Quantity,MarketValue
AMAZON,03/31/2024,Fund1,644,1812.0930946537044
GOOGLE,11/03/2022,Fund1,736,5463.565004952336
APPLE,03/26/2024,Fund5,173,7835.063022189676
APPLE,01/28/2023,Fund5,523,4408.059991715024
AMAZON,08/11/2023,Fund4,593,9900.399810486835
AMAZON,04/22/2024,Fund3,125,8867.24439512207
GOOGLE,08/16/2023,Fund1,609,2293.5394629946904
FACEBOOK,10/30/2022,Fund4,190,3658.96074677729
APPLE,12/13/2023,Fund5,961,7679.55203104926
GOOGLE,09/26/2023,Fund5,819,171.8248497102064
AMAZON,07/16/2024,Fund5,598,87.50523238604046
APPLE,01/09/2024,Fund2,632,7168.627331170313
GOOGLE,11/10/2022,Fund2,151,2093.9920946490006
APPLE,10/07/2022,Fund5,850,6202.617272740081
APPLE,08/21/2023,Fund2,606,9548.574234548896
MICROSOFT,07/19/2023,Fund3,823,8835.903429850352
AMAZON,07/08/2023,Fund1,891,5464.913314042433
FACEBOOK,02/22/2024,Fund4,609,6482.888841820567
GOOGLE,04/07/2023,Fund4,367,8624.866741889644
FACEBOOK,04/02/2023,Fund1,266,6111.4086584721645
MICROSOFT,12/05/2022,Fund3,901,6923.939550403614
FACEBOOK,11/05/2022,Fund2,875,8637.393811359103
GOOGLE,09/05/2024,Fund4,164,5664.719483016918
FACEBOOK,07/18/2023,Fund1,541,3060.821955339046
AMAZON,10/04/2023,Fund2,748,7171.947392568976
FACEBOOK,10/24/2022,Fund5,428,67.08567520896426
GOOGLE,03/31/2023,Fund2,700,7753.885061018384
GOOGLE,05/01/2024,Fund2,814,1778.2675301407573
GOOGLE,10/24/2022,Fund1,324,1214.421694141506
FACEBOOK,03/14/2024,Fund1,162,9437.291648892136
MICROSOFT,11/01/2022,Fund1,29,9670.610419768007
FACEBOOK,07/10/2023,Fund3,658,3663.2160275678775
APPLE,11/03/2023,Fund4,861,2316.23514026148
MICROSOFT,05/01/2024,Fund4,82,4202.330011976036
MICROSOFT,01/06/2024,Fund5,984,1690.970853665578
GOOGLE,12/27/2023,Fund4,580,8456.303450974287
GOOGLE,02/15/2023,Fund4,360,6798.443869207594
GOOGLE,06/18/2023,Fund1,597,8359.411965960606
APPLE,10/24/2023,Fund3,791,5713.914897504444
FACEBOOK,09/11/2023,Fund4,562,6560.63953940703
GOOGLE,04/18/2024,Fund4,420,318.6748355353245
GOOGLE,11/28/2023,Fund3,91,3787.270062036918
MICROSOFT,08/16/2024,Fund1,604,5618.704243003933
GOOGLE,01/14/2023,Fund2,726,3478.233306185689
MICROSOFT,10/10/2022,Fund3,530,6437.491538330332
APPLE,02/12/2023,Fund3,796,5970.62569334479
GOOGLE,08/17/2023,Fund4,549,4200.161382244248
MICROSOFT,11/29/2022,Fund5,569,2273.0002937848612
GOOGLE,05/24/2023,Fund2,576,4054.4563842152115
MICROSOFT,12/16/2022,Fund5,512,7938.708841931632
AMAZON,06/29/2023,Fund3,700,9061.606319763683
FACEBOOK,02/23/2024,Fund1,693,4638.219275550586
MICROSOFT,06/14/2024,Fund4,745,4539.154048079857
AMAZON,10/13/2022,Fund2,178,1585.546663018973
APPLE,03/30/2024,Fund4,835,2167.36917446352
FACEBOOK,07/18/2024,Fund2,943,1659.3389095196985
GOOGLE,11/25/2022,Fund1,381,8.526261742942127
FACEBOOK,11/13/2022,Fund2,829,2786.882062958274
GOOGLE,12/29/2022,Fund5,843,5944.587789057919
FACEBOOK,10/01/2022,Fund2,565,1309.1149834449398
AMAZON,08/27/2024,Fund2,55,9868.175516769646
APPLE,03/03/2024,Fund3,712,3319.9990255438165
FACEBOOK,08/28/2024,Fund1,757,8174.238857753769
APPLE,01/12/2023,Fund3,142,4183.490556453683
GOOGLE,06/19/2023,Fund4,898,4962.934120789763
MICROSOFT,02/10/2024,Fund5,229,1898.2576199175721
GOOGLE,09/01/2024,Fund3,774,7415.441712625757
FACEBOOK,04/27/2023,Fund3,751,7322.575195241153
GOOGLE,05/09/2024,Fund2,723,1605.834085338014
APPLE,07/22/2024,Fund3,88,3651.1684174799043
GOOGLE,11/10/2023,Fund3,712,4648.7443458610005
MICROSOFT,06/16/2024,Fund4,637,9791.413937877038
APPLE,06/22/2024,Fund3,525,6488.775221839992
FACEBOOK,03/17/2024,Fund5,602,5007.925412633483
APPLE,06/13/2023,Fund3,868,822.9904965685765
APPLE,03/04/2024,Fund2,371,8114.2248136921735
FACEBOOK,10/31/2023,Fund3,774,9713.566849982002
MICROSOFT,04/25/2023,Fund3,831,3321.541714607013
APPLE,03/09/2023,Fund5,974,5242.184753882934
APPLE,11/18/2022,Fund5,837,9863.748458855456
