SecurityId,AsOfDate,FundId,Quantity,MarketValue
APPLE,05/16/2024,Fund4,351,8199.097536884386
FACEBOOK,02/07/2023,Fund4,191,7234.535355364453
FACEBOOK,04/25/2023,Fund1,554,2115.284293280629
MICROSOFT,04/15/2024,Fund5,410,6669.253568043726
AMAZON,06/17/2024,Fund1,162,2489.5389434706653
APPLE,01/14/2023,Fund4,400,929.1566683151284
APPLE,02/06/2023,Fund5,974,7234.099911318264
APPLE,11/09/2023,Fund3,490,8573.953064911228
AMAZON,12/02/2022,Fund4,164,2038.093483830818
GOOGLE,05/06/2024,Fund3,339,9050.31585392203
APPLE,08/02/2023,Fund2,596,6248.712122301466
AMAZON,05/17/2023,Fund4,694,2364.0208294836766
APPLE,10/17/2023,Fund5,825,20.65607720119769
GOOGLE,01/09/2024,Fund2,540,7929.775451420981
APPLE,05/02/2023,Fund1,60,8745.28462755483
FACEBOOK,05/23/2023,Fund4,486,2167.6360185436174
AMAZON,09/27/2022,Fund2,907,4575.223609298372
FACEBOOK,09/06/2023,Fund5,501,3318.238265286446
AMAZON,11/27/2023,Fund2,598,9047.328308504935
FACEBOOK,02/22/2024,Fund1,245,2706.9741129670156
GOOGLE,09/04/2023,Fund3,591,7530.801355444521
APPLE,03/25/2023,Fund5,398,7309.463342502864
AMAZON,07/05/2024,Fund2,128,8474.13626801621
FACEBOOK,03/05/2023,Fund2,291,7784.276791438472
APPLE,01/06/2024,Fund5,957,5234.505269728479
GOOGLE,07/25/2023,Fund4,286,8314.993821499345
GOOGLE,08/30/2024,Fund3,161,5102.648903964175
FACEBOOK,04/27/2024,Fund3,50,9876.080429041858
APPLE,11/03/2022,Fund5,335,8085.0711603950995
GOOGLE,11/19/2022,Fund5,902,7677.057944224631
MICROSOFT,12/23/2023,Fund2,444,9048.667542440047
FACEBOOK,05/02/2023,Fund3,456,3818.5345373630535
APPLE,08/25/2023,Fund4,899,5820.821084957847
MICROSOFT,03/31/2023,Fund3,578,4507.101895038383
APPLE,02/06/2024,Fund5,75,1237.8575575612203
GOOGLE,07/30/2023,Fund4,258,2636.4503067287687
AMAZON,03/25/2024,Fund1,999,2600.458372946477
FACEBOOK,07/22/2024,Fund5,219,4253.807226274038
APPLE,07/27/2024,Fund5,281,5349.205986661104
APPLE,05/22/2023,Fund3,545,3340.3658180900684
GOOGLE,09/10/2023,Fund4,610,2431.8708785741783
FACEBOOK,06/05/2023,Fund3,345,6136.326361997501
AMAZON,02/10/2024,Fund5,848,8856.316145114155
GOOGLE,12/01/2022,Fund3,947,720.8895384187131
GOOGLE,04/09/2023,Fund5,389,2654.0042442803647
AMAZON,09/19/2023,Fund3,796,3212.822369909293
GOOGLE,12/19/2022,Fund1,718,3684.4506710013316
GOOGLE,04/02/2023,Fund2,892,1027.7506224132435
APPLE,08/29/2024,Fund4,397,2505.228596878968
FACEBOOK,04/07/2024,Fund2,740,6712.935291967348
MICROSOFT,01/17/2024,Fund5,802,936.068067680817
FACEBOOK,10/07/2022,Fund3,260,4966.021479193111
FACEBOOK,07/14/2023,Fund5,387,59.66170545646929
APPLE,10/07/2022,Fund4,267,1417.799795360143
MICROSOFT,03/23/2024,Fund5,649,7780.423363842663
GOOGLE,09/17/2022,Fund4,695,4876.068142750833
MICROSOFT,11/23/2023,Fund4,850,344.40446659645403
GOOGLE,04/13/2023,Fund5,89,9030.125381340018
FACEBOOK,12/21/2023,Fund4,964,5330.875978689952
FACEBOOK,10/14/2023,Fund4,752,5655.866801413744
GOOGLE,06/22/2024,Fund4,339,1774.319162888672
GOOGLE,03/20/2023,Fund2,935,6047.792196308137
GOOGLE,11/26/2022,Fund3,470,683.9411606886318
MICROSOFT,11/09/2022,Fund2,347,4030.993759265285
AMAZON,07/11/2024,Fund3,540,2.023774898867712
