SecurityId,AsOfDate,FundId,Quantity,MarketValue
FACEBOOK,10/14/2023,Fund1,142,6226.242686562024
APPLE,03/10/2024,Fund5,79,1024.5335863409196
APPLE,11/10/2022,Fund3,966,4042.8161061928336
APPLE,05/19/2023,Fund2,609,5487.494687452221
MICROSOFT,04/10/2023,Fund5,780,6120.804479247821
AMAZON,07/11/2024,Fund2,689,7478.441623066465
APPLE,09/22/2023,Fund2,689,7843.5669261361645
AMAZON,10/27/2022,Fund3,543,3850.278577530039
MICROSOFT,01/21/2024,Fund2,601,8322.952613074274
FACEBOOK,02/17/2023,Fund2,917,5040.501859382431
MICROSOFT,10/04/2022,Fund4,341,5367.164973719858
APPLE,06/29/2023,Fund3,88,2174.9604479733716
FACEBOOK,01/16/2024,Fund2,913,5685.161705286236
MICROSOFT,08/23/2024,Fund5,841,3866.000751261448
AMAZON,06/13/2024,Fund3,140,8679.047973606699
APPLE,08/03/2024,Fund4,267,3095.4926390962573
APPLE,06/28/2023,Fund5,436,7821.218121829568
AMAZON,01/23/2023,Fund2,621,3313.7511602036348
GOOGLE,11/13/2023,Fund5,987,9776.780534636504
FACEBOOK,03/24/2023,Fund4,741,3888.2424724292923
FACEBOOK,03/06/2023,Fund5,628,1237.1675670677193
MICROSOFT,10/04/2022,Fund4,540,5647.449822741895
APPLE,12/06/2023,Fund2,820,3638.1274987244115
GOOGLE,07/01/2024,Fund5,889,6498.07789459604
FACEBOOK,09/21/2022,Fund2,562,2024.1569208164722
AMAZON,10/26/2023,Fund3,689,689.6891843923214
AMAZON,02/26/2023,Fund3,251,8921.308950448394
FACEBOOK,06/03/2024,Fund3,8,604.3500109275635
GOOGLE,10/03/2023,Fund2,628,4982.605875535239
FACEBOOK,05/10/2024,Fund4,687,4207.12763972725
APPLE,10/01/2023,Fund2,704,5797.129516456236
GOOGLE,01/29/2024,Fund1,157,7789.506317213731
MICROSOFT,10/22/2023,Fund1,857,4751.243057816734
FACEBOOK,02/19/2024,Fund2,907,9717.705089406523
GOOGLE,08/28/2023,Fund1,931,8578.926905331877
MICROSOFT,07/07/2023,Fund1,256,7032.5597496182245
MICROSOFT,06/03/2024,Fund5,155,1350.997835005837
AMAZON,01/05/2024,Fund5,845,9963.638276117676
MICROSOFT,03/27/2023,Fund1,975,5107.577089387015
GOOGLE,01/16/2023,Fund4,360,427.47137272662087
FACEBOOK,01/16/2023,Fund2,448,7953.399540852098
APPLE,08/06/2024,Fund5,829,2624.694861440175
AMAZON,12/27/2023,Fund4,170,991.80750079775
FACEBOOK,07/04/2023,Fund1,960,9957.65948946394
AMAZON,10/23/2022,Fund5,709,8125.405105229621
AMAZON,09/09/2024,Fund5,996,798.8150000721454
APPLE,06/09/2024,Fund3,263,1339.2633036331754
FACEBOOK,12/24/2022,Fund2,14,7428.739732080646
GOOGLE,05/01/2024,Fund1,178,8318.733318568697
AMAZON,02/12/2024,Fund3,618,1388.655127223199
APPLE,07/02/2023,Fund2,130,2148.9897653668795
GOOGLE,07/03/2023,Fund1,831,21.406676131128915
MICROSOFT,07/07/2024,Fund5,127,3602.220419185672
GOOGLE,01/12/2023,Fund2,374,3350.164624602912
APPLE,10/08/2023,Fund3,240,3367.964357307644
AMAZON,04/17/2024,Fund3,24,5964.1187749313385
