SecurityId,AsOfDate,FundId,Quantity,MarketValue
FACEBOOK,08/03/2024,Fund5,553,833.8958489970429
APPLE,07/05/2024,Fund2,120,4892.266163760195
GOOGLE,05/12/2024,Fund5,910,5782.83389794081
FACEBOOK,09/13/2023,Fund5,616,315.53656569724376
MICROSOFT,08/14/2023,Fund2,330,3744.8388509886977
MICROSOFT,08/30/2023,Fund1,166,734.5903283773399
MICROSOFT,08/04/2024,Fund1,453,4362.630619428873
FACEBOOK,04/19/2023,Fund1,431,4394.77248260822
APPLE,12/02/2022,Fund5,988,8250.519258721364
AMAZON,07/04/2023,Fund5,950,2295.409744841381
APPLE,02/03/2023,Fund5,657,8555.170132065832
APPLE,07/07/2023,Fund5,604,1536.435026031621
APPLE,06/01/2024,Fund4,741,6621.841499398535
GOOGLE,02/18/2023,Fund1,314,7625.369254227268
AMAZON,08/31/2024,Fund1,6,6081.237548609013
APPLE,11/12/2023,Fund5,204,6852.07156807833
AMAZON,09/13/2024,Fund4,467,19.905264800661186
APPLE,09/20/2022,Fund2,594,2562.98763875458
FACEBOOK,04/01/2024,Fund2,257,2792.961773684416
GOOGLE,02/04/2023,Fund1,911,2124.5773501145095
MICROSOFT,07/31/2023,Fund5,647,6886.373899248638
MICROSOFT,03/23/2023,Fund2,502,1589.5996180022396
MICROSOFT,08/05/2023,Fund3,704,466.2544211720946
AMAZON,02/18/2023,Fund5,758,8937.039756941362
APPLE,12/03/2022,Fund4,652,5611.199267057969
AMAZON,03/03/2023,Fund2,685,4427.960397160961
AMAZON,10/07/2023,Fund5,581,565.0526406427136
MICROSOFT,10/30/2022,Fund1,729,9459.294269578748
AMAZON,11/05/2023,Fund4,953,801.4385735835814
MICROSOFT,11/27/2022,Fund5,439,4179.953859008415
MICROSOFT,04/19/2024,Fund5,950,3559.0898248379435
APPLE,04/28/2023,Fund2,867,1825.4740234476376
MICROSOFT,10/28/2023,Fund1,189,6963.947181522895
APPLE,03/27/2023,Fund2,998,9178.891391906378
MICROSOFT,07/27/2023,Fund1,373,2052.8697862722547
MICROSOFT,01/11/2023,Fund4,94,1.0900736850900092
GOOGLE,04/17/2023,Fund4,382,4942.381400719515
MICROSOFT,08/19/2023,Fund5,404,4423.449021576046
MICROSOFT,11/26/2022,Fund2,300,7582.021745353472
FACEBOOK,10/19/2023,Fund2,842,3751.6855106115836
APPLE,12/24/2023,Fund3,503,7528.208470154312
APPLE,08/03/2024,Fund2,617,3422.38129941607
APPLE,05/16/2024,Fund4,163,7495.048563513366
FACEBOOK,12/09/2023,Fund1,688,3195.875231647786
MICROSOFT,07/07/2023,Fund1,305,3512.487098833338
GOOGLE,07/18/2024,Fund2,238,8560.368632336647
GOOGLE,12/23/2023,Fund2,931,732.9000016799755
GOOGLE,02/16/2024,Fund1,392,2492.308061596755
MICROSOFT,08/29/2023,Fund2,633,1366.0032083551976
FACEBOOK,11/02/2022,Fund2,394,4932.870614911074
AMAZON,10/13/2023,Fund2,378,8970.332915859293
GOOGLE,06/13/2023,Fund4,126,9677.011670698219
APPLE,08/12/2023,Fund5,574,6612.441542178481
AMAZON,11/08/2022,Fund2,119,445.75789761195
FACEBOOK,07/05/2024,Fund4,378,4896.869570934036
FACEBOOK,10/05/2023,Fund5,446,5725.771241841556
FACEBOOK,02/23/2023,Fund2,874,9581.734384919184
AMAZON,07/14/2023,Fund5,840,8682.305463296616
FACEBOOK,07/23/2024,Fund2,385,4512.2262626334905
GOOGLE,10/29/2022,Fund5,257,5195.094628170115
AMAZON,04/13/2024,Fund4,381,8993.681324197029
GOOGLE,03/07/2023,Fund1,516,6919.061808902824
MICROSOFT,09/22/2022,Fund2,151,4591.97199036241
MICROSOFT,09/05/2024,Fund3,68,6330.184752206743
APPLE,04/30/2024,Fund5,866,2544.5215216426204
FACEBOOK,04/24/2024,Fund3,334,4333.203323920829
MICROSOFT,06/17/2023,Fund2,198,3734.7517968915167
FACEBOOK,11/23/2022,Fund4,401,1007.4896221902684
AMAZON,11/25/2023,Fund2,235,1432.0954225130365
APPLE,05/30/2023,Fund1,897,1237.7162730571492
AMAZON,07/28/2023,Fund3,194,4404.172531716449
FACEBOOK,12/14/2022,Fund2,691,9536.932283988303
FACEBOOK,05/10/2024,Fund3,701,2634.5803363532514
AMAZON,04/24/2023,Fund3,771,2753.80755941452
MICROSOFT,12/08/2022,Fund3,485,7563.723791728789
AMAZON,02/26/2023,Fund3,229,3089.0199294149425
MICROSOFT,03/09/2024,Fund3,425,7170.189226914746
FACEBOOK,02/14/2024,Fund4,632,4979.568003539388
GOOGLE,07/07/2024,Fund1,82,175.71758220909356
FACEBOOK,08/27/2023,Fund4,507,5298.45702961045
AMAZON,08/01/2023,Fund2,406,7706.222770266032
AMAZON,11/01/2023,Fund1,552,1629.2076859399642
APPLE,09/11/2024,Fund5,648,575.0607235151655
FACEBOOK,10/05/2023,Fund4,719,6378.628203976442
MICROSOFT,10/03/2023,Fund5,347,6556.854971788647
MICROSOFT,04/03/2024,Fund4,421,3702.4973863744126
APPLE,05/30/2024,Fund4,313,7528.714309927649
AMAZON,05/23/2023,Fund4,467,2124.7697038591255
MICROSOFT,11/19/2022,Fund2,699,2809.448656691469
MICROSOFT,06/01/2023,Fund4,805,1939.4590736186226
GOOGLE,07/20/2023,Fund2,963,2963.595745835814
APPLE,10/29/2022,Fund2,987,6413.839745779347
AMAZON,12/14/2022,Fund2,237,5523.572712659159
MICROSOFT,05/01/2024,Fund2,551,8600.890790248313
APPLE,12/10/2023,Fund2,148,9312.972207218285
MICROSOFT,01/27/2024,Fund5,21,3474.014600460097
FACEBOOK,08/25/2024,Fund3,343,9145.05202956823
GOOGLE,02/18/2024,Fund1,657,6456.489992098338
APPLE,07/10/2023,Fund2,307,358.2359142356994
APPLE,05/15/2023,Fund5,745,3115.9419399939425
