SecurityId,AsOfDate,FundId,Quantity,MarketValue
MICROSOFT,01/14/2024,Fund3,913,6964.078142452857
FACEBOOK,03/27/2024,Fund3,433,1122.6922912855055
APPLE,06/15/2023,Fund4,191,5881.342275884147
MICROSOFT,09/03/2024,Fund2,474,7503.178460048364
AMAZON,05/21/2024,Fund1,640,6267.494914885724
MICROSOFT,12/25/2022,Fund4,256,9462.245036846976
MICROSOFT,01/13/2024,Fund4,442,7831.16291729018
APPLE,07/26/2023,Fund2,126,4245.259254363882
FACEBOOK,02/28/2024,Fund3,931,7394.887883700888
MICROSOFT,10/02/2022,Fund3,920,2307.0134611720428
GOOGLE,04/16/2023,Fund4,528,912.9575816851408
MICROSOFT,01/17/2023,Fund3,649,5775.19186201684
GOOGLE,09/06/2023,Fund4,740,5112.652796308895
GOOGLE,03/21/2023,Fund1,522,4558.944725258731
AMAZON,01/14/2024,Fund5,381,323.9453455876395
AMAZON,03/12/2023,Fund2,755,5396.023454156529
FACEBOOK,01/29/2024,Fund3,499,714.0462103564831
FACEBOOK,11/23/2023,Fund3,983,7632.049546012587
GOOGLE,12/12/2023,Fund5,571,595.3504550904162
APPLE,06/04/2023,Fund1,231,903.1347927332524
GOOGLE,06/26/2023,Fund2,396,4232.7970431040785
GOOGLE,05/19/2024,Fund4,889,7500.009842182114
MICROSOFT,12/05/2022,Fund1,193,6257.817438035757
APPLE,04/14/2024,Fund1,978,2898.0614031814353
AMAZON,03/21/2024,Fund5,948,6427.313358750069
AMAZON,03/03/2023,Fund4,673,5930.956829275022
APPLE,12/22/2023,Fund1,96,6693.591105862162
GOOGLE,05/26/2023,Fund3,713,6712.140396572819
AMAZON,08/16/2023,Fund4,170,2135.9486264561942
APPLE,02/13/2023,Fund3,605,2350.676867783601
GOOGLE,08/18/2024,Fund4,408,9301.846479867525
GOOGLE,05/17/2023,Fund2,918,2846.78872185365
MICROSOFT,04/19/2024,Fund1,996,3379.848641574167
AMAZON,06/18/2024,Fund5,153,9089.127195577075
MICROSOFT,11/17/2023,Fund4,733,6454.727320097767
FACEBOOK,01/20/2023,Fund5,921,2142.439341142709
AMAZON,04/02/2023,Fund3,469,8499.05876304726
AMAZON,07/20/2024,Fund4,683,7835.78184342082
FACEBOOK,09/06/2023,Fund4,793,5169.367424610401
GOOGLE,01/01/2024,Fund5,148,9855.038526626717
MICROSOFT,03/02/2024,Fund5,957,7008.32886231646
FACEBOOK,04/16/2023,Fund3,503,8105.914563202675
AMAZON,04/18/2024,Fund5,958,9544.655193526374
FACEBOOK,07/06/2024,Fund4,219,9111.849850374965
AMAZON,07/15/2023,Fund4,897,2152.0105154362536
AMAZON,05/01/2023,Fund3,491,4403.444438107595
FACEBOOK,12/16/2023,Fund2,315,726.1596685212722
FACEBOOK,10/21/2022,Fund3,305,4725.7748483876885
AMAZON,12/10/2022,Fund3,989,3400.5965887911652
FACEBOOK,05/02/2024,Fund3,920,7044.584580316649
GOOGLE,11/21/2023,Fund1,329,4029.9929049669345
FACEBOOK,09/18/2023,Fund3,809,1766.4040266193372
AMAZON,07/20/2023,Fund4,722,6885.278825294771
AMAZON,10/11/2022,Fund1,801,8748.72349640645
GOOGLE,02/04/2023,Fund3,31,4131.785785893369
FACEBOOK,12/20/2023,Fund4,227,1637.2592875823018
FACEBOOK,04/02/2024,Fund1,854,2345.6263425706807
MICROSOFT,08/01/2024,Fund3,4,5965.322065350701
AMAZON,03/29/2023,Fund2,896,9097.602558440478
FACEBOOK,11/09/2022,Fund4,279,6609.974555331185
FACEBOOK,04/20/2024,Fund5,578,1564.2834884418342
APPLE,12/18/2023,Fund2,939,5401.195976776193
MICROSOFT,07/16/2023,Fund4,688,6032.000235476533
GOOGLE,09/03/2024,Fund5,85,9148.932462695915
APPLE,05/15/2023,Fund4,709,5225.034667713966
FACEBOOK,11/02/2022,Fund5,61,1742.9302010875892
GOOGLE,08/02/2023,Fund4,141,7969.960057805291
APPLE,11/28/2023,Fund2,356,1294.2615434110755
GOOGLE,04/24/2024,Fund3,56,4092.3620112743292
FACEBOOK,08/10/2023,Fund5,623,7883.591053044729
APPLE,09/11/2024,Fund3,329,4575.471431363742
AMAZON,07/26/2023,Fund3,301,8922.884460936775
GOOGLE,05/28/2024,Fund3,289,3812.1969915085774
MICROSOFT,09/21/2022,Fund3,49,4908.103663569054
MICROSOFT,11/23/2022,Fund2,582,1680.5534458739726
MICROSOFT,11/05/2023,Fund2,757,9345.389230142322
AMAZON,04/10/2024,Fund3,31,1546.5290140919035
AMAZON,12/21/2023,Fund3,269,2600.695319098115
MICROSOFT,02/13/2024,Fund4,146,6016.304672815606
AMAZON,01/21/2023,Fund4,885,8859.351098074168
APPLE,09/21/2022,Fund3,197,9158.54279699994
GOOGLE,11/04/2023,Fund5,587,4462.879568905234
FACEBOOK,05/05/2024,Fund3,345,1829.2152663948564
MICROSOFT,02/09/2023,Fund2,275,9787.157699552277
AMAZON,04/19/2024,Fund2,508,7312.442865162842
MICROSOFT,07/31/2023,Fund4,711,9925.414749543927
GOOGLE,12/21/2022,Fund3,620,6142.378083868564
AMAZON,10/18/2022,Fund2,799,1952.4969901509612
AMAZON,08/13/2023,Fund5,799,1136.682403406612
FACEBOOK,03/09/2024,Fund3,569,9424.515205893067
FACEBOOK,12/13/2022,Fund1,143,180.2237604671018
GOOGLE,03/27/2023,Fund2,783,5401.639914937839
GOOGLE,06/06/2024,Fund5,494,7503.989537330561
FACEBOOK,07/09/2023,Fund3,569,636.9762982704165
GOOGLE,04/28/2024,Fund1,254,2445.673324564364
FACEBOOK,12/31/2022,Fund5,940,7123.586475518879
AMAZON,11/02/2022,Fund1,283,7371.513459134523
GOOGLE,12/06/2022,Fund2,341,1424.2087655432927
APPLE,09/19/2022,Fund5,913,9484.418684497192
MICROSOFT,01/27/2024,Fund2,274,3296.90642672629
