SecurityId,AsOfDate,FundId,Quantity,MarketValue
APPLE,02/10/2024,Fund1,1,401.969169138991
GOOGLE,12/08/2022,Fund1,869,9903.900135403597
MICROSOFT,05/29/2023,Fund2,377,451.13245564323853
GOOGLE,05/04/2024,Fund2,738,9005.789934610615
AMAZON,12/15/2022,Fund5,665,6870.844329779315
GOOGLE,06/13/2023,Fund3,139,2416.5539884635045
GOOGLE,01/26/2023,Fund4,148,7149.547084188093
AMAZON,10/04/2022,Fund1,839,2850.807346033988
MICROSOFT,03/14/2024,Fund4,419,4574.834963068536
FACEBOOK,12/05/2022,Fund1,710,4478.7668923297615
APPLE,05/22/2024,Fund5,899,892.1168648956199
GOOGLE,03/16/2023,Fund1,60,9739.346809233639
AMAZON,11/04/2023,Fund2,496,3527.8478550861073
APPLE,01/30/2024,Fund5,503,5294.410548815262
APPLE,03/31/2023,Fund5,693,2415.028825374791
GOOGLE,02/25/2023,Fund4,518,5042.312210158441
GOOGLE,09/27/2022,Fund3,443,247.77090063142361
MICROSOFT,10/22/2022,Fund3,483,8238.660075354637
MICROSOFT,10/28/2023,Fund4,849,5819.735457805775
GOOGLE,05/06/2023,Fund5,301,5956.863861858546
FACEBOOK,06/12/2024,Fund4,880,2899.7517372209345
AMAZON,10/22/2022,Fund4,165,1004.4109239464285
FACEBOOK,08/07/2023,Fund5,673,1646.6053269463598
APPLE,05/31/2023,Fund2,934,9803.022940440092
FACEBOOK,06/30/2023,Fund2,116,9022.87961017404
APPLE,03/12/2023,Fund3,98,7400.886889824645
GOOGLE,02/25/2023,Fund5,708,3192.096917826071
APPLE,12/04/2022,Fund1,552,5389.268897809824
APPLE,12/22/2022,Fund1,980,9590.827966663204
FACEBOOK,12/10/2022,Fund2,649,4879.2981613775255
APPLE,03/06/2024,Fund1,802,4341.196093863734
FACEBOOK,05/05/2023,Fund4,572,6881.472464014928
APPLE,05/02/2024,Fund4,318,7410.6494998127455
APPLE,01/25/2023,Fund1,233,2875.5982362469304
GOOGLE,12/06/2023,Fund4,65,1958.3433416616351
MICROSOFT,07/19/2023,Fund1,558,5502.079426907858
MICROSOFT,11/01/2023,Fund3,575,723.1000242260226
MICROSOFT,11/07/2022,Fund3,23,3258.3251865627417
FACEBOOK,04/07/2023,Fund1,513,8391.290608289692
MICROSOFT,02/07/2024,Fund3,368,2370.896765937474
MICROSOFT,03/12/2024,Fund3,322,4071.4213367499924
APPLE,07/20/2023,Fund1,801,2501.512806188966
MICROSOFT,04/28/2023,Fund4,577,9622.123076587568
FACEBOOK,02/27/2024,Fund4,685,5623.738947703664
APPLE,11/01/2022,Fund1,544,2461.5987127364583
AMAZON,02/10/2024,Fund4,579,2828.953995017093
GOOGLE,01/20/2023,Fund1,189,535.079175777856
APPLE,06/14/2024,Fund1,579,156.56514410753087
GOOGLE,08/09/2024,Fund4,282,1842.5436465627347
GOOGLE,04/14/2024,Fund5,604,1829.8677616124544
FACEBOOK,12/24/2023,Fund1,209,3107.6227331362643
AMAZON,02/01/2024,Fund1,53,1511.9114884154747
GOOGLE,08/22/2024,Fund4,604,4692.566136223982
GOOGLE,08/20/2024,Fund4,594,4342.121123905835
AMAZON,12/15/2022,Fund5,988,5519.422582599522
APPLE,04/07/2023,Fund5,459,2145.864865251431
MICROSOFT,08/14/2024,Fund3,119,6254.6368751157715
AMAZON,04/01/2023,Fund4,396,1904.1344230783407
GOOGLE,03/04/2023,Fund3,828,2709.3837524536298
APPLE,04/25/2023,Fund1,916,6289.72029796609
