SecurityId,AsOfDate,FundId,Quantity,MarketValue
MICROSOFT,05/27/2023,Fund1,599,8818.71455040217
MICROSOFT,01/30/2023,Fund5,607,7271.116500208236
FACEBOOK,04/07/2024,Fund3,840,626.4702736073627
APPLE,04/20/2023,Fund1,741,321.6473589488844
MICROSOFT,06/27/2024,Fund3,938,9152.93287832151
FACEBOOK,11/11/2023,Fund2,961,164.8157348484957
APPLE,08/24/2023,Fund4,99,6840.094256093445
AMAZON,08/26/2023,Fund5,132,3949.383326255179
AMAZON,02/02/2023,Fund4,61,6007.745067398974
GOOGLE,08/04/2023,Fund1,585,5048.519779614561
GOOGLE,10/29/2023,Fund4,896,5204.77686830146
AMAZON,01/02/2023,Fund4,427,7697.617166074814
AMAZON,06/29/2024,Fund3,877,8695.372651796732
FACEBOOK,11/24/2022,Fund3,348,8581.917429333125
AMAZON,06/11/2023,Fund4,847,908.1346587679409
GOOGLE,05/19/2023,Fund2,659,3712.806149553305
AMAZON,07/09/2023,Fund1,815,6891.5386209658045
FACEBOOK,04/04/2024,Fund2,326,2381.106329244475
MICROSOFT,10/07/2022,Fund2,803,7303.177564868646
APPLE,06/11/2024,Fund3,927,3603.2251232856397
GOOGLE,08/26/2024,Fund4,291,4702.629192606192
AMAZON,07/24/2024,Fund3,660,4513.66269447637
AMAZON,06/11/2024,Fund1,588,7545.435901211289
MICROSOFT,05/03/2024,Fund2,471,5732.615885185695
AMAZON,05/05/2023,Fund4,51,4258.580359003539
FACEBOOK,05/27/2023,Fund5,463,1044.8883970465292
GOOGLE,09/25/2023,Fund5,531,5609.465923843923
GOOGLE,03/13/2024,Fund2,386,3608.1836811265084
MICROSOFT,11/28/2023,Fund4,765,6187.550917983058
MICROSOFT,10/17/2022,Fund3,156,3016.9528039759734
MICROSOFT,02/26/2023,Fund4,641,586.5226293661806
GOOGLE,12/30/2023,Fund4,478,3856.9333938025643
GOOGLE,12/02/2023,Fund4,887,5112.12301729547
MICROSOFT,11/15/2023,Fund5,465,2927.9726268222325
APPLE,02/22/2024,Fund5,590,6707.140638002887
AMAZON,09/25/2023,Fund2,927,6827.800385824608
GOOGLE,08/13/2023,Fund2,409,2109.8444938216276
MICROSOFT,05/01/2024,Fund4,206,7867.217466669845
APPLE,03/23/2023,Fund2,599,7590.423128288154
APPLE,02/06/2024,Fund5,83,2905.1866646213552
MICROSOFT,01/14/2024,Fund2,457,861.9201314237916
AMAZON,01/04/2023,Fund2,653,2645.158280067465
FACEBOOK,10/03/2022,Fund2,634,5362.974076745958
