SecurityId,AsOfDate,FundId,Quantity,MarketValue
MICROSOFT,01/17/2024,Fund2,525,8699.014769684673
AMAZON,10/06/2023,Fund4,433,1643.248562537846
GOOGLE,10/24/2022,Fund1,874,9307.957806915987
GOOGLE,07/01/2023,Fund3,616,3964.957423982398
FACEBOOK,09/23/2022,Fund3,691,8939.841656285127
MICROSOFT,08/20/2024,Fund1,929,3109.805057035477
AMAZON,04/01/2023,Fund4,570,1548.3017044194146
FACEBOOK,02/21/2024,Fund3,131,8832.050616811977
AMAZON,08/25/2023,Fund4,815,5089.600937906236
GOOGLE,05/11/2023,Fund5,558,812.9090885866636
APPLE,05/22/2024,Fund1,140,3933.0140522143915
APPLE,12/16/2023,Fund5,156,439.79235781508294
GOOGLE,09/30/2022,Fund2,625,1098.3383738430934
FACEBOOK,06/04/2023,Fund2,533,4510.430145287517
FACEBOOK,12/29/2022,Fund4,790,9250.017104093076
GOOGLE,09/09/2024,Fund4,902,4893.849068738918
APPLE,11/04/2023,Fund4,14,4174.372935847957
MICROSOFT,02/21/2024,Fund5,613,2945.5612410196054
AMAZON,10/13/2023,Fund2,257,1029.8755945264222
FACEBOOK,09/16/2023,Fund2,903,7121.3926891675055
GOOGLE,12/12/2023,Fund3,635,4300.722814981977
APPLE,02/01/2024,Fund2,725,9908.65907395543
FACEBOOK,05/26/2024,Fund4,754,7799.679166525872
APPLE,06/02/2024,Fund5,142,8353.186752464517
FACEBOOK,06/15/2024,Fund2,726,2717.2277840260144
APPLE,03/17/2023,Fund5,973,9473.645121221338
AMAZON,04/26/2023,Fund1,306,1073.271351796774
FACEBOOK,04/09/2023,Fund3,489,9537.858989577317
MICROSOFT,08/08/2023,Fund3,890,266.7850621807374
MICROSOFT,06/26/2023,Fund1,126,1492.3499530243018
APPLE,07/09/2024,Fund3,826,377.832973170467
FACEBOOK,02/05/2023,Fund5,538,2196.33003952985
AMAZON,01/20/2024,Fund2,465,7669.496918317236
FACEBOOK,07/03/2023,Fund5,503,3761.2189954241744
GOOGLE,06/27/2024,Fund5,825,9895.185951206422
APPLE,11/28/2022,Fund1,453,4136.689146095755
MICROSOFT,10/31/2022,Fund5,296,7711.840686236099
APPLE,10/04/2022,Fund4,268,2450.3757376072595
GOOGLE,05/17/2023,Fund4,514,8286.520964139516
AMAZON,12/02/2023,Fund1,469,7556.094910480324
AMAZON,08/05/2023,Fund5,732,8130.730561876955
FACEBOOK,02/09/2024,Fund2,538,7749.440279760817
AMAZON,06/22/2023,Fund2,214,6946.022557694103
GOOGLE,06/03/2023,Fund2,164,2072.6209404521355
FACEBOOK,11/10/2023,Fund3,255,7830.5581473228185
GOOGLE,10/09/2023,Fund2,630,5978.222096464976
APPLE,06/28/2024,Fund2,353,2332.049373991942
GOOGLE,12/26/2022,Fund1,331,1705.8729113683842
FACEBOOK,11/25/2022,Fund4,387,3274.2061312760757
APPLE,10/27/2022,Fund4,441,4686.900751924076
AMAZON,10/04/2022,Fund2,830,5364.3748684038455
GOOGLE,01/09/2023,Fund3,788,271.3283958894346
FACEBOOK,03/09/2024,Fund5,209,2793.109027314803
FACEBOOK,03/16/2023,Fund2,165,9178.900015042635
FACEBOOK,12/20/2023,Fund3,584,2610.7944870915485
GOOGLE,10/30/2022,Fund1,639,6159.290697976022
AMAZON,04/09/2023,Fund2,811,9109.145222833702
AMAZON,03/20/2023,Fund4,929,5435.094615951431
FACEBOOK,12/03/2022,Fund5,464,4661.607978679105
GOOGLE,12/08/2023,Fund1,431,8176.154045587242
GOOGLE,04/07/2023,Fund4,30,3484.819929233879
FACEBOOK,10/23/2023,Fund3,36,9077.328061340104
MICROSOFT,01/02/2024,Fund5,207,8155.0508527068805
AMAZON,07/28/2024,Fund5,752,5590.661937649208
AMAZON,02/05/2024,Fund5,63,6107.7008399301285
APPLE,07/19/2024,Fund3,836,9847.582782439731
MICROSOFT,05/18/2024,Fund5,715,6514.5402319934965
AMAZON,11/06/2023,Fund4,520,3517.8386182413724
FACEBOOK,12/14/2023,Fund4,484,3443.0929113976485
MICROSOFT,04/05/2024,Fund2,974,9206.089788043091
AMAZON,06/27/2024,Fund4,277,4674.618408728989
MICROSOFT,08/14/2023,Fund1,543,2107.7392709454
MICROSOFT,11/19/2023,Fund3,403,16.51722622560267
FACEBOOK,12/12/2022,Fund3,911,2031.1732268422809
GOOGLE,04/03/2023,Fund5,35,5632.102405076029
AMAZON,05/19/2023,Fund3,161,5989.693454739448
AMAZON,01/28/2024,Fund4,705,5831.014235217884
FACEBOOK,05/24/2023,Fund5,122,4184.675907996906
MICROSOFT,10/20/2023,Fund1,497,3765.80773746262
APPLE,06/30/2023,Fund1,498,5275.915695667812
GOOGLE,01/05/2024,Fund5,267,9873.11595782734
MICROSOFT,10/12/2023,Fund1,89,9049.996924484505
MICROSOFT,03/11/2023,Fund2,947,7208.157495092872
MICROSOFT,11/25/2022,Fund1,278,3092.641284545526
APPLE,08/26/2023,Fund2,821,4577.450915261797
AMAZON,09/17/2023,Fund5,892,8243.65470344979
APPLE,04/29/2024,Fund2,240,5713.3378958070925
GOOGLE,05/18/2023,Fund4,923,6205.537465219596
AMAZON,07/07/2024,Fund1,327,2547.157523616649
GOOGLE,11/16/2023,Fund5,107,636.5116988280647
FACEBOOK,01/03/2024,Fund1,410,9115.827711984066
GOOGLE,08/14/2024,Fund2,274,1735.6778313038396
FACEBOOK,11/20/2023,Fund5,847,3770.5860939495706
GOOGLE,02/23/2024,Fund2,394,5178.204848877209
FACEBOOK,02/05/2023,Fund5,174,2721.209859817985
FACEBOOK,05/10/2024,Fund3,378,110.17867829404699
FACEBOOK,11/01/2022,Fund5,934,8258.585230372642
APPLE,09/11/2023,Fund2,759,5009.995354790827
MICROSOFT,06/16/2023,Fund5,600,8042.857635184552
AMAZON,10/04/2022,Fund3,648,5906.924163423704
