SecurityId,AsOfDate,FundId,Quantity,MarketValue
GOOGLE,05/14/2024,Fund1,502,1504.1565372740952
GOOGLE,10/14/2022,Fund4,558,5948.79044909423
GOOGLE,09/13/2024,Fund3,639,9521.852471632266
MICROSOFT,07/14/2024,Fund5,113,1534.4782553857412
FACEBOOK,01/28/2024,Fund3,388,353.19968152623386
GOOGLE,12/27/2022,Fund3,967,7137.3324877895575
FACEBOOK,12/10/2023,Fund5,450,9338.496437350548
MICROSOFT,04/08/2024,Fund4,259,3465.1297712736
APPLE,01/09/2024,Fund2,448,6723.390558109021
MICROSOFT,11/02/2023,Fund3,330,2146.9528725373557
MICROSOFT,08/06/2023,Fund5,892,4592.925987610543
APPLE,01/20/2023,Fund4,311,4059.552573220923
GOOGLE,01/23/2024,Fund2,833,4409.085870003003
AMAZON,09/16/2022,Fund1,23,151.9639358073918
AMAZON,09/09/2023,Fund2,589,2071.640843566898
FACEBOOK,02/19/2023,Fund5,517,430.72367042044027
APPLE,04/29/2024,Fund3,251,6240.397605292448
FACEBOOK,05/30/2024,Fund4,551,8712.664597209121
APPLE,03/03/2024,Fund3,750,4062.1114487188274
APPLE,11/12/2023,Fund3,323,6853.1963247890735
APPLE,03/10/2023,Fund5,120,8435.657525910552
GOOGLE,12/15/2023,Fund1,452,1348.250249864128
MICROSOFT,01/26/2024,Fund4,350,1966.1621870195895
FACEBOOK,12/18/2022,Fund4,755,6438.176168299227
APPLE,09/05/2023,Fund2,421,4174.057471193516
APPLE,06/26/2024,Fund4,513,7364.787179165628
GOOGLE,05/18/2023,Fund2,672,9716.033639619114
AMAZON,08/15/2023,Fund3,232,9050.815357019927
FACEBOOK,09/17/2022,Fund2,613,5391.668203447886
FACEBOOK,01/15/2024,Fund1,585,750.000525620515
AMAZON,11/13/2022,Fund4,494,3497.1519329620623
GOOGLE,09/07/2024,Fund1,875,1712.7764716431607
AMAZON,02/22/2024,Fund1,804,4795.380915257219
APPLE,06/13/2023,Fund4,147,5032.252193003444
APPLE,03/21/2024,Fund3,65,8403.548134597257
FACEBOOK,07/18/2023,Fund4,166,3325.314300429568
MICROSOFT,06/12/2024,Fund4,334,3684.278722014766
AMAZON,06/03/2024,Fund3,149,6611.707587332861
FACEBOOK,06/22/2024,Fund3,245,8096.167466134779
AMAZON,12/30/2022,Fund5,352,5686.3282261546765
AMAZON,05/10/2024,Fund1,553,7132.986033395708
FACEBOOK,08/17/2024,Fund2,467,7498.484420661548
APPLE,06/05/2024,Fund4,592,1527.3090026302195
MICROSOFT,11/09/2023,Fund3,254,1075.948134459708
APPLE,10/09/2023,Fund5,620,4284.552186251722
APPLE,11/02/2022,Fund5,386,6355.375709916434
GOOGLE,06/04/2023,Fund3,779,8595.346369545648
MICROSOFT,07/01/2023,Fund1,739,6409.882710247191
APPLE,11/08/2022,Fund3,818,421.61282512540663
FACEBOOK,03/22/2024,Fund2,674,2871.2968629157745
MICROSOFT,10/16/2023,Fund5,944,4085.0654392760675
FACEBOOK,09/02/2024,Fund3,846,1464.446285143613
MICROSOFT,11/17/2023,Fund3,449,3638.8585431874567
MICROSOFT,05/10/2024,Fund5,510,1865.2517732962979
MICROSOFT,05/08/2023,Fund3,860,9925.66247402716
AMAZON,02/06/2024,Fund4,293,7172.042437797638
FACEBOOK,06/30/2024,Fund1,596,2928.121641710725
FACEBOOK,10/19/2022,Fund3,379,9522.151035273519
AMAZON,03/29/2023,Fund2,299,8418.958558118899
APPLE,11/21/2023,Fund5,863,7715.222591225512
AMAZON,06/22/2023,Fund3,759,6327.060845730777
APPLE,03/15/2023,Fund1,273,4498.258893156639
GOOGLE,01/16/2024,Fund3,689,4847.315419398436
FACEBOOK,10/22/2022,Fund1,496,8304.044257549993
APPLE,05/26/2024,Fund4,148,3326.2297287180304
MICROSOFT,01/04/2023,Fund1,227,4686.909333743979
GOOGLE,03/01/2023,Fund5,505,2513.9325633404146
GOOGLE,04/04/2024,Fund3,991,277.6715314896978
FACEBOOK,02/08/2023,Fund5,342,6589.173179006383
FACEBOOK,05/10/2023,Fund5,256,5886.723312742387
GOOGLE,11/05/2022,Fund3,634,9745.768019184508
AMAZON,10/22/2022,Fund4,150,8073.036616097363
GOOGLE,10/21/2022,Fund4,280,7226.419507300206
AMAZON,08/15/2024,Fund4,294,4273.214162396273
AMAZON,03/14/2024,Fund1,617,6538.636023464468
AMAZON,11/26/2022,Fund3,206,3314.9585970804783
AMAZON,10/14/2023,Fund1,511,5556.702926925264
MICROSOFT,05/25/2023,Fund1,364,5627.912837822458
MICROSOFT,06/17/2023,Fund4,102,1782.2435844971346
GOOGLE,10/08/2022,Fund1,868,5754.578690069239
GOOGLE,01/16/2024,Fund2,919,2782.132838427388
FACEBOOK,03/30/2023,Fund5,658,8624.076306957804
AMAZON,02/02/2023,Fund5,698,7168.975013459798
MICROSOFT,12/17/2023,Fund5,897,3491.885019666909
APPLE,05/19/2023,Fund1,565,4628.745484437016
GOOGLE,06/28/2024,Fund2,589,5100.171889417183
FACEBOOK,12/04/2023,Fund5,574,8574.382604590644
MICROSOFT,06/01/2023,Fund5,226,4659.7950351761765
GOOGLE,04/14/2023,Fund2,607,2112.9511396454013
AMAZON,05/09/2024,Fund5,563,5219.988963158763
APPLE,07/21/2023,Fund2,867,1370.5489728726743
FACEBOOK,11/17/2023,Fund4,601,6432.315919450848
MICROSOFT,02/27/2024,Fund4,681,9853.075973856345
FACEBOOK,08/31/2024,Fund3,560,266.52384582326437
GOOGLE,07/03/2024,Fund2,621,3841.0461186052426
MICROSOFT,08/22/2023,Fund3,348,8200.94340459238
AMAZON,03/30/2024,Fund5,398,7928.688900887603
AMAZON,09/23/2023,Fund2,140,8263.338397451935
FACEBOOK,10/17/2023,Fund4,542,5304.313277136952
GOOGLE,11/20/2023,Fund3,211,7720.505841897642
