SecurityId,AsOfDate,FundId,Quantity,MarketValue
GOOGLE,05/06/2024,Fund1,659,5659.864069356332
MICROSOFT,11/19/2022,Fund2,612,7107.235001549394
AMAZON,11/01/2022,Fund1,633,8376.77307450934
APPLE,08/29/2024,Fund1,968,4264.675236611132
GOOGLE,02/24/2024,Fund4,172,1339.9074200086625
AMAZON,02/04/2024,Fund4,302,7963.4194135245
APPLE,03/15/2023,Fund1,72,3169.5368826295385
AMAZON,12/16/2022,Fund4,966,45.38181422283341
GOOGLE,09/07/2024,Fund4,775,9471.046760070589
GOOGLE,02/24/2024,Fund2,372,1343.452022994304
FACEBOOK,01/06/2024,Fund2,236,7840.776145471211
FACEBOOK,03/09/2024,Fund3,782,8994.237768428566
APPLE,02/01/2024,Fund2,782,3116.7200875269264
GOOGLE,02/09/2024,Fund2,598,5932.098170893551
GOOGLE,05/13/2024,Fund2,579,9833.959558296152
FACEBOOK,10/10/2023,Fund4,331,5572.105901982906
MICROSOFT,03/12/2023,Fund5,484,464.4095646959944
AMAZON,03/31/2024,Fund4,543,3313.7747020469105
MICROSOFT,05/08/2023,Fund4,179,8102.623172900878
GOOGLE,06/18/2024,Fund2,251,344.33947626183937
MICROSOFT,03/01/2023,Fund1,761,2896.8292344076135
MICROSOFT,09/25/2023,Fund4,107,9341.115042628484
GOOGLE,04/16/2024,Fund3,437,3985.186368581688
APPLE,05/19/2024,Fund2,504,3746.3660117251998
MICROSOFT,03/09/2024,Fund1,563,9149.097806046311
FACEBOOK,11/03/2023,Fund4,434,3392.5881060966562
FACEBOOK,03/20/2023,Fund2,116,5011.916282347533
MICROSOFT,01/03/2024,Fund5,691,9656.218941426572
APPLE,05/12/2024,Fund5,885,1456.0995207047288
FACEBOOK,09/15/2022,Fund3,12,6495.98771051647
AMAZON,04/05/2024,Fund3,403,6677.032954787833
MICROSOFT,07/01/2023,Fund5,986,4803.8060274351365
GOOGLE,06/19/2024,Fund3,343,227.68484219724
MICROSOFT,11/19/2022,Fund3,606,8715.20145260826
AMAZON,10/25/2022,Fund4,422,102.14099952199966
GOOGLE,10/02/2023,Fund3,651,6705.325956896984
GOOGLE,08/14/2023,Fund5,312,8043.5560225764875
FACEBOOK,09/21/2023,Fund3,652,7463.262734998547
APPLE,01/05/2023,Fund1,112,7481.223045942733
MICROSOFT,10/19/2023,Fund1,885,9857.832692631366
APPLE,10/14/2023,Fund4,337,467.7840299685142
AMAZON,01/01/2023,Fund3,234,7507.820032154118
FACEBOOK,07/21/2023,Fund1,652,2025.3388752930798
AMAZON,03/30/2024,Fund2,16,9604.559188280358
MICROSOFT,02/01/2023,Fund2,250,5798.211225607338
GOOGLE,07/25/2024,Fund1,330,7685.164546700719
AMAZON,10/06/2023,Fund1,786,6496.802732927987
MICROSOFT,10/05/2023,Fund1,621,4987.6132241204305
APPLE,09/16/2022,Fund4,984,3602.229855406609
GOOGLE,01/09/2023,Fund4,473,3302.4173531246342
MICROSOFT,03/15/2023,Fund1,11,948.7776808859041
GOOGLE,04/24/2024,Fund3,221,6333.611737418284
MICROSOFT,11/25/2022,Fund4,134,6606.663969243
MICROSOFT,03/28/2023,Fund1,906,2503.2744088554655
FACEBOOK,01/02/2023,Fund2,287,7191.406452025727
FACEBOOK,08/31/2024,Fund2,682,9094.000921786777
AMAZON,10/09/2022,Fund4,46,7966.132059270703
FACEBOOK,06/05/2023,Fund5,470,5809.819886806926
APPLE,10/25/2022,Fund4,413,4882.85320811446
APPLE,03/23/2023,Fund2,323,1061.267865998976
APPLE,07/25/2024,Fund4,367,9280.947799342068
APPLE,08/25/2024,Fund3,353,8281.115369875155
GOOGLE,10/06/2023,Fund5,979,6018.982903312354
GOOGLE,08/19/2024,Fund4,469,9060.88072058172
FACEBOOK,12/06/2023,Fund5,700,9935.930188593802
GOOGLE,09/27/2023,Fund3,784,9194.455483827567
APPLE,09/04/2024,Fund5,436,1106.298388994115
APPLE,10/07/2022,Fund4,763,7580.399068228036
FACEBOOK,07/01/2024,Fund3,762,1017.9920998417756
GOOGLE,06/03/2024,Fund3,697,1300.207756135029
APPLE,08/19/2024,Fund3,945,9795.89441691892
AMAZON,02/02/2023,Fund3,870,8441.521788575392
AMAZON,02/03/2023,Fund1,862,4612.976173076694
AMAZON,11/07/2023,Fund3,517,2205.064918979742
GOOGLE,12/10/2022,Fund1,426,4212.205452917972
MICROSOFT,06/02/2024,Fund1,443,2143.250119526358
MICROSOFT,02/15/2024,Fund2,166,6707.317020074481
GOOGLE,01/09/2024,Fund3,715,1796.6066238879826
APPLE,04/29/2023,Fund3,507,7526.561695186211
APPLE,06/24/2024,Fund4,695,4638.073866323297
APPLE,12/10/2023,Fund2,133,4895.354096606176
AMAZON,12/12/2022,Fund5,891,4551.679957836315
MICROSOFT,06/14/2023,Fund4,912,4824.945671818961
