SecurityId,AsOfDate,FundId,Quantity,MarketValue
MICROSOFT,04/26/2024,Fund4,160,3605.231534598395
MICROSOFT,11/29/2023,Fund1,822,7520.367825019438
MICROSOFT,03/08/2023,Fund5,443,377.18449272523475
GOOGLE,03/13/2024,Fund5,932,4049.532884741585
FACEBOOK,12/10/2023,Fund1,467,5484.153230445177
GOOGLE,11/08/2023,Fund2,67,1607.2601189080137
FACEBOOK,02/23/2024,Fund3,325,9369.544398103755
GOOGLE,02/24/2024,Fund2,270,1969.8988581804556
APPLE,12/19/2023,Fund4,127,55.108505094536035
FACEBOOK,03/15/2023,Fund5,141,2802.6205505339367
APPLE,10/17/2023,Fund2,651,9461.729536608129
MICROSOFT,07/18/2023,Fund1,838,5772.284545202753
APPLE,06/26/2023,Fund1,777,2075.550826510511
AMAZON,05/14/2023,Fund2,805,3393.8767186573427
GOOGLE,06/03/2023,Fund3,52,707.8457108063815
MICROSOFT,10/22/2022,Fund1,707,5721.5228032580335
AMAZON,07/19/2024,Fund3,278,3541.6137300602863
FACEBOOK,06/08/2024,Fund1,534,6611.331892498426
APPLE,01/19/2024,Fund4,289,1113.4723953733376
AMAZON,08/03/2024,Fund4,363,9068.26377409772
AMAZON,02/07/2024,Fund5,233,2002.0527014692102
APPLE,06/16/2024,Fund2,67,1662.4413821885448
GOOGLE,06/23/2024,Fund4,235,7092.664767395983
FACEBOOK,06/10/2024,Fund3,421,1036.998474244104
AMAZON,09/15/2023,Fund5,962,3913.427781995191
GOOGLE,09/12/2024,Fund2,99,1208.234178983398
AMAZON,12/03/2023,Fund2,298,8999.343243582842
APPLE,01/10/2024,Fund3,497,6805.139609605481
GOOGLE,04/19/2023,Fund3,303,1845.1464684580894
AMAZON,12/06/2022,Fund5,628,8301.48281471053
FACEBOOK,01/14/2024,Fund2,674,7881.0856879034445
MICROSOFT,03/13/2023,Fund2,512,8162.014895766773
AMAZON,11/28/2022,Fund3,889,3076.896194718469
APPLE,06/26/2023,Fund1,12,980.9273102357731
MICROSOFT,01/28/2024,Fund4,412,8519.934737285696
FACEBOOK,05/07/2023,Fund3,160,7495.48743622069
AMAZON,03/03/2023,Fund2,947,7932.422149475323
AMAZON,01/22/2023,Fund2,306,6290.223384503989
GOOGLE,06/02/2024,Fund1,668,1533.9919756096513
GOOGLE,07/18/2024,Fund5,13,7044.5516860389025
MICROSOFT,08/08/2024,Fund5,459,2454.261268619689
GOOGLE,05/13/2023,Fund5,220,4891.04874628278
MICROSOFT,02/08/2023,Fund3,433,1268.4783869621917
AMAZON,01/22/2024,Fund1,373,9615.976259913094
AMAZON,05/05/2024,Fund1,432,7427.85188446248
APPLE,01/29/2023,Fund5,600,2959.7978638304385
FACEBOOK,04/08/2024,Fund5,685,2969.6230358228636
AMAZON,07/26/2024,Fund4,336,8583.175013118202
APPLE,08/23/2024,Fund4,518,3737.3868767132117
GOOGLE,03/20/2023,Fund4,881,6737.369165938459
AMAZON,12/27/2023,Fund1,304,1212.0973319857628
GOOGLE,04/20/2024,Fund1,867,6684.317032335854
GOOGLE,11/23/2022,Fund2,36,1374.6073195861732
FACEBOOK,09/11/2024,Fund4,746,2300.6441999708595
