SecurityId,AsOfDate,FundId,Quantity,MarketValue
GOOGLE,01/18/2024,Fund2,790,6922.1429551546835
GOOGLE,12/27/2022,Fund5,656,6226.916155488112
AMAZON,03/12/2024,Fund3,739,4655.454322079538
MICROSOFT,04/22/2024,Fund4,765,5156.740786557637
FACEBOOK,04/27/2024,Fund1,808,1588.825494413913
FACEBOOK,08/21/2024,Fund3,689,563.7674832066092
GOOGLE,11/26/2023,Fund4,304,4430.760001584518
MICROSOFT,05/17/2023,Fund3,796,6434.133522549846
MICROSOFT,02/16/2024,Fund2,759,7790.5823035479325
GOOGLE,10/20/2022,Fund3,327,4170.694406013708
GOOGLE,02/24/2023,Fund1,796,1379.742710231172
FACEBOOK,02/23/2023,Fund1,204,6475.123777281506
AMAZON,12/04/2023,Fund3,897,8396.68860746313
GOOGLE,07/20/2024,Fund5,221,7541.078929961369
AMAZON,07/31/2023,Fund1,817,8205.708941019791
MICROSOFT,10/30/2022,Fund2,871,631.964999409463
GOOGLE,10/03/2023,Fund1,309,9050.020300640357
AMAZON,09/03/2024,Fund1,408,773.5216212612196
AMAZON,03/07/2024,Fund3,985,9152.055814696672
GOOGLE,02/28/2024,Fund4,7,5533.446460260971
MICROSOFT,05/30/2023,Fund4,666,3322.592823453592
MICROSOFT,12/20/2022,Fund2,56,788.9903366069346
GOOGLE,07/10/2024,Fund5,690,6632.589849474475
MICROSOFT,12/04/2023,Fund3,143,7213.8762451060875
APPLE,06/21/2024,Fund1,544,5968.3329208199475
MICROSOFT,02/25/2024,Fund5,880,4109.075869770493
FACEBOOK,04/14/2024,Fund4,657,1845.9729500052451
AMAZON,05/21/2023,Fund1,270,947.5686523186904
FACEBOOK,06/13/2024,Fund3,565,5326.44158545843
AMAZON,10/11/2022,Fund2,587,8673.716974984432
GOOGLE,10/31/2022,Fund2,351,7994.148239333953
MICROSOFT,12/10/2022,Fund1,507,9054.253696435631
APPLE,08/15/2024,Fund3,907,7740.197791680072
AMAZON,01/26/2023,Fund1,90,424.1173562118113
GOOGLE,08/28/2023,Fund1,2,6965.417693156902
APPLE,02/06/2023,Fund1,401,8274.675921372944
MICROSOFT,05/20/2023,Fund5,845,622.9112556662861
AMAZON,08/05/2024,Fund2,687,8119.301260195543
GOOGLE,11/21/2022,Fund4,459,4252.883918054614
AMAZON,07/13/2024,Fund3,904,8086.854062514819
MICROSOFT,05/11/2023,Fund3,862,1299.1865230828919
MICROSOFT,05/17/2024,Fund2,968,3212.9227230630877
MICROSOFT,07/31/2023,Fund2,294,6911.583348172856
AMAZON,05/22/2024,Fund1,948,8026.685208412337
GOOGLE,01/28/2024,Fund4,720,3885.1089787573583
MICROSOFT,02/11/2024,Fund3,690,8053.844900290063
AMAZON,04/17/2023,Fund3,744,2847.986941138342
AMAZON,05/07/2024,Fund3,208,6837.431738277874
AMAZON,10/27/2022,Fund4,998,6485.073209147083
GOOGLE,02/06/2023,Fund3,970,5726.581273749605
AMAZON,05/09/2023,Fund4,5,8758.768102308566
AMAZON,02/02/2023,Fund4,74,2549.027362733792
GOOGLE,06/10/2023,Fund4,982,4873.696936503089
GOOGLE,08/23/2023,Fund4,450,1148.3714129153998
FACEBOOK,02/22/2023,Fund3,403,1896.9621853220583
GOOGLE,11/18/2023,Fund2,198,7946.137027943118
MICROSOFT,06/23/2024,Fund5,476,2464.0520805108104
APPLE,04/21/2023,Fund1,101,7406.735713260773
FACEBOOK,01/31/2023,Fund3,726,1337.9833315407748
GOOGLE,10/28/2022,Fund1,868,9203.357148760555
GOOGLE,08/29/2024,Fund4,698,2094.083983013381
AMAZON,03/05/2023,Fund4,699,1828.2110895113158
APPLE,02/18/2023,Fund2,945,3734.6850731383993
GOOGLE,07/19/2023,Fund2,978,4501.599065309228
GOOGLE,05/23/2023,Fund3,85,2.619168061892622
AMAZON,08/18/2023,Fund1,246,8708.837953788376
GOOGLE,09/04/2023,Fund5,67,3066.3417819620963
FACEBOOK,11/12/2022,Fund1,16,6658.053443132458
MICROSOFT,10/13/2022,Fund5,3,2114.096810738517
AMAZON,03/01/2023,Fund1,945,9445.266526028672
MICROSOFT,03/26/2023,Fund2,203,1082.325845637467
AMAZON,07/18/2023,Fund5,117,3994.382969682191
AMAZON,11/21/2022,Fund4,660,5160.481060612656
MICROSOFT,02/02/2024,Fund4,752,7546.432461776082
FACEBOOK,08/23/2023,Fund2,253,9746.53490740223
AMAZON,11/04/2023,Fund2,523,9315.913343961352
AMAZON,01/31/2023,Fund4,262,1280.0000056747485
AMAZON,09/04/2023,Fund2,969,4406.783974117347
MICROSOFT,09/07/2023,Fund5,900,4126.557282837738
APPLE,06/21/2024,Fund5,126,2558.832180641388
MICROSOFT,10/10/2023,Fund4,668,8702.82776353643
APPLE,11/23/2022,Fund3,661,6933.928345732247
AMAZON,09/15/2023,Fund1,57,8865.72017731491
AMAZON,03/11/2023,Fund3,451,3083.066806360693
AMAZON,05/20/2024,Fund3,935,5778.1356256424215
AMAZON,06/04/2024,Fund3,337,91.84967212458872
MICROSOFT,04/06/2024,Fund4,241,2150.2415983867363
APPLE,09/19/2023,Fund2,150,7106.574544088449
GOOGLE,09/05/2024,Fund4,319,2340.8726817321876
AMAZON,11/21/2022,Fund1,987,7679.599737186165
FACEBOOK,06/30/2024,Fund3,738,188.9148644861791
APPLE,10/08/2023,Fund1,499,5334.993568975352
AMAZON,06/30/2023,Fund3,581,9631.534810555848
GOOGLE,12/11/2023,Fund4,721,6454.168451245064
FACEBOOK,03/15/2023,Fund5,944,5949.114023043394
GOOGLE,05/12/2023,Fund3,721,6621.009296141443
GOOGLE,06/02/2024,Fund1,161,4782.080714325136
GOOGLE,07/09/2024,Fund2,233,3357.371062011158
AMAZON,07/06/2023,Fund5,536,5858.1840996122955
AMAZON,06/17/2023,Fund4,623,6170.3295684952445
