SecurityId,AsOfDate,FundId,Quantity,MarketValue
AMAZON,03/11/2024,Fund2,174,875.5501770071907
AMAZON,05/04/2024,Fund3,760,3084.8811443583863
AMAZON,05/01/2024,Fund3,244,177.78671149549214
FACEBOOK,07/27/2023,Fund5,350,9115.959965655104
APPLE,06/17/2023,Fund2,912,2110.3694281253074
MICROSOFT,07/25/2024,Fund4,626,2522.078947533613
AMAZON,03/05/2023,Fund2,214,4354.523226332756
FACEBOOK,11/19/2022,Fund1,497,7541.316254699624
FACEBOOK,08/09/2023,Fund4,376,7301.874631101347
FACEBOOK,07/30/2023,Fund3,657,6861.647687052744
AMAZON,06/25/2023,Fund5,828,3348.3631867985823
AMAZON,11/27/2022,Fund5,290,3541.4741315968845
FACEBOOK,01/27/2024,Fund1,878,7390.418090687155
AMAZON,02/13/2024,Fund2,671,2799.8945577680925
AMAZON,02/03/2023,Fund1,43,6722.506642868287
MICROSOFT,02/26/2024,Fund1,579,4185.214204560747
GOOGLE,11/28/2023,Fund4,986,1087.5825865287864
GOOGLE,11/20/2022,Fund5,240,2597.051240031743
FACEBOOK,10/06/2023,Fund4,606,4402.899820421337
AMAZON,03/01/2024,Fund3,705,6678.608447859112
MICROSOFT,04/17/2024,Fund3,288,1085.4335479739602
FACEBOOK,01/23/2023,Fund4,412,9468.647450714241
APPLE,09/07/2024,Fund1,189,5756.296162084469
MICROSOFT,05/16/2024,Fund4,674,4937.206229264497
MICROSOFT,08/18/2024,Fund5,487,6673.074866009461
GOOGLE,04/05/2023,Fund1,979,2969.9619938336205
AMAZON,07/18/2024,Fund1,926,8133.44122486842
GOOGLE,08/07/2023,Fund2,877,8065.49358145883
AMAZON,05/01/2024,Fund3,10,1301.1298985985563
MICROSOFT,01/23/2023,Fund1,295,9234.320786955981
AMAZON,08/26/2023,Fund2,854,7559.383499122673
APPLE,01/25/2024,Fund3,381,8755.950828028295
GOOGLE,11/08/2023,Fund2,146,7914.233335798567
AMAZON,12/10/2023,Fund4,653,6778.1148437126285
MICROSOFT,06/09/2023,Fund2,517,5138.16352520019
GOOGLE,09/11/2024,Fund2,201,8450.203495913658
APPLE,10/17/2022,Fund5,784,5990.910260207523
FACEBOOK,08/27/2023,Fund1,775,54.999352734627884
AMAZON,05/21/2024,Fund5,231,7346.315172724832
FACEBOOK,01/12/2023,Fund4,245,820.2470968167481
FACEBOOK,02/22/2024,Fund5,423,2602.7660300905923
GOOGLE,06/30/2024,Fund5,954,7303.712247215619
AMAZON,01/21/2023,Fund1,579,7132.262207285564
MICROSOFT,06/03/2023,Fund2,159,8521.448753497074
FACEBOOK,04/29/2023,Fund3,638,4431.135580400067
GOOGLE,09/09/2023,Fund3,498,7137.751375442363
MICROSOFT,04/30/2024,Fund5,653,8094.582408753429
APPLE,12/11/2022,Fund2,906,4574.4059204152345
AMAZON,05/01/2023,Fund3,532,3978.2139244623772
APPLE,07/31/2024,Fund3,770,6815.189379331028
AMAZON,03/07/2023,Fund5,785,1284.5919277866944
AMAZON,11/07/2022,Fund2,472,8777.484383906463
APPLE,03/21/2023,Fund4,88,7946.718205245669
AMAZON,02/13/2024,Fund5,639,2599.3284090480324
APPLE,06/13/2023,Fund2,721,7211.955102866389
MICROSOFT,09/19/2022,Fund5,649,9477.387802379286
GOOGLE,10/28/2022,Fund3,799,1783.6998888903452
APPLE,11/02/2022,Fund3,85,4930.802062684918
MICROSOFT,09/24/2022,Fund2,581,3642.9211319384303
AMAZON,10/13/2022,Fund1,171,3825.803651322182
AMAZON,11/30/2022,Fund4,457,5530.259356730911
AMAZON,03/31/2024,Fund2,934,5285.594693641277
MICROSOFT,12/01/2023,Fund2,441,1318.1670750307615
FACEBOOK,03/08/2023,Fund1,454,9960.949358560492
MICROSOFT,06/04/2023,Fund4,638,8091.70878640662
FACEBOOK,01/12/2023,Fund5,40,3602.8321260385064
APPLE,10/18/2023,Fund4,53,3585.1781144939787
GOOGLE,11/23/2023,Fund2,979,5249.269440854433
GOOGLE,12/14/2022,Fund5,435,8815.163372376792
MICROSOFT,03/03/2023,Fund2,118,2216.1580650616784
GOOGLE,02/04/2023,Fund3,189,4521.187322516878
AMAZON,04/18/2023,Fund4,807,9830.287647104322
