SecurityId,AsOfDate,FundId,Quantity,MarketValue
MICROSOFT,10/18/2023,Fund4,27,4633.494888530532
GOOGLE,07/27/2024,Fund4,787,2830.8837436282433
APPLE,12/16/2022,Fund1,527,9874.537005238673
FACEBOOK,05/23/2023,Fund1,656,2695.942871663759
AMAZON,04/27/2024,Fund2,114,6250.201538341978
AMAZON,07/12/2024,Fund3,6,5398.289514438199
GOOGLE,04/09/2023,Fund4,604,3628.681491466762
GOOGLE,12/17/2023,Fund3,257,3917.6506190448863
AMAZON,06/05/2024,Fund3,861,9895.884593857054
APPLE,06/21/2024,Fund1,965,3750.4912619100237
FACEBOOK,09/09/2023,Fund2,665,3150.9690182874247
AMAZON,07/15/2023,Fund4,113,5733.060820030838
GOOGLE,02/18/2024,Fund4,689,4250.268599650192
AMAZON,05/20/2024,Fund4,188,104.86424795082975
MICROSOFT,12/06/2022,Fund2,967,4597.740534919489
MICROSOFT,06/14/2024,Fund3,598,6724.857409638694
MICROSOFT,08/10/2023,Fund3,43,6841.778932959689
APPLE,02/10/2023,Fund2,717,1063.6845918459276
MICROSOFT,08/07/2024,Fund5,277,2332.4466318229556
MICROSOFT,07/19/2023,Fund2,367,1944.9509240359027
APPLE,08/10/2023,Fund4,223,67.56223813423455
GOOGLE,04/19/2024,Fund2,154,904.4972221562064
GOOGLE,02/22/2024,Fund4,937,4123.792353146882
AMAZON,09/29/2023,Fund2,532,6579.578152078071
AMAZON,03/09/2024,Fund3,596,5495.738979889625
APPLE,12/20/2023,Fund1,733,1438.6464745308595
GOOGLE,01/20/2023,Fund4,334,5535.5474799106205
FACEBOOK,08/30/2023,Fund2,416,4179.975400493115
APPLE,08/29/2023,Fund1,17,4706.985994560255
APPLE,10/26/2023,Fund4,33,7527.827828371116
MICROSOFT,04/18/2023,Fund2,529,3590.368887825054
MICROSOFT,12/07/2022,Fund1,553,4265.617195183449
MICROSOFT,12/14/2022,Fund3,501,5375.520322854165
AMAZON,11/23/2023,Fund5,279,5267.948845439566
APPLE,04/02/2023,Fund2,103,5787.337074327272
AMAZON,09/12/2024,Fund2,765,3211.6036935617417
AMAZON,05/31/2023,Fund3,720,1232.4877544260435
AMAZON,03/25/2023,Fund5,788,9356.168154895708
APPLE,02/05/2024,Fund4,528,7040.147744430147
GOOGLE,07/18/2024,Fund2,874,2821.4872369764394
APPLE,05/17/2023,Fund4,516,1998.6928049561868
MICROSOFT,12/24/2022,Fund5,280,1803.7653789674137
AMAZON,10/10/2023,Fund4,733,9564.311002867831
APPLE,02/18/2023,Fund4,683,724.436134655586
MICROSOFT,12/06/2023,Fund2,464,5090.62000915331
GOOGLE,08/22/2024,Fund1,734,6331.940673956021
AMAZON,03/31/2023,Fund4,443,7634.050264816748
APPLE,08/20/2023,Fund1,999,4605.413684238388
FACEBOOK,10/14/2022,Fund1,745,5586.847709823834
GOOGLE,10/24/2022,Fund4,699,7558.120184690219
FACEBOOK,06/18/2023,Fund5,596,3389.216836152257
MICROSOFT,07/25/2024,Fund4,134,1503.8653250104555
AMAZON,11/05/2022,Fund4,375,5309.105230674699
AMAZON,06/22/2024,Fund1,257,9487.343889909045
AMAZON,04/23/2023,Fund2,717,7533.043002975268
APPLE,02/24/2024,Fund3,381,7551.86766830151
AMAZON,10/09/2023,Fund4,751,4431.007315957555
GOOGLE,05/15/2023,Fund4,599,4059.787492456598
GOOGLE,05/30/2024,Fund4,184,4486.76570259829
GOOGLE,04/18/2023,Fund4,394,5366.586598537817
FACEBOOK,05/29/2023,Fund5,881,1015.9705397663968
MICROSOFT,11/25/2023,Fund5,191,1399.4221979778968
APPLE,05/02/2024,Fund1,471,7087.533552629594
MICROSOFT,03/30/2024,Fund3,507,6401.701623999718
FACEBOOK,01/22/2024,Fund1,75,5050.449307004127
MICROSOFT,07/21/2023,Fund4,226,8506.727570539588
FACEBOOK,03/12/2024,Fund2,648,3588.7826967397536
MICROSOFT,08/28/2024,Fund3,787,6673.397127289392
APPLE,01/04/2024,Fund3,903,8425.872723731209
GOOGLE,04/02/2023,Fund3,714,900.5459692415019
APPLE,06/02/2023,Fund5,855,1254.8246438396393
APPLE,07/26/2023,Fund5,73,7049.411972981922
GOOGLE,06/08/2023,Fund5,48,1226.1195748953785
APPLE,11/30/2022,Fund2,416,4261.087729715046
MICROSOFT,08/13/2024,Fund3,239,1894.173518735669
MICROSOFT,12/23/2022,Fund5,981,6162.561164344386
APPLE,07/08/2024,Fund5,406,5368.604645335176
GOOGLE,01/03/2023,Fund5,455,1315.6388686581288
APPLE,12/25/2022,Fund3,312,7468.0708625487605
APPLE,03/26/2023,Fund2,794,7905.517326508454
FACEBOOK,10/25/2023,Fund4,149,3710.3613943770965
APPLE,11/21/2023,Fund5,804,7513.773736956328
MICROSOFT,05/12/2024,Fund1,565,9791.03074705461
AMAZON,02/15/2024,Fund2,69,6261.596596424163
GOOGLE,07/25/2024,Fund2,567,8580.06226963775
MICROSOFT,03/17/2023,Fund3,397,9464.273314592929
GOOGLE,08/26/2023,Fund3,550,3017.8199745553993
APPLE,10/29/2023,Fund2,214,5965.021540337111
AMAZON,05/23/2023,Fund5,909,2025.0607498379295
MICROSOFT,02/02/2023,Fund1,60,6613.363620187126
AMAZON,05/03/2024,Fund1,144,2306.4832435238
APPLE,06/10/2023,Fund1,516,9158.780274341409
GOOGLE,06/08/2023,Fund1,427,9903.343494348981
GOOGLE,01/15/2024,Fund5,932,1193.224988100298
APPLE,08/05/2024,Fund5,59,6278.612562649749
APPLE,07/30/2024,Fund4,115,4028.604849566598
MICROSOFT,08/14/2024,Fund1,94,1573.6613536323975
AMAZON,04/19/2024,Fund4,399,1519.7539572424132
GOOGLE,06/09/2023,Fund4,353,6854.400021254957
MICROSOFT,12/07/2022,Fund4,687,2529.899936624982
