SecurityId,AsOfDate,FundId,Quantity,MarketValue
APPLE,09/02/2023,Fund5,635,9080.442834891794
MICROSOFT,05/27/2024,Fund5,455,5866.353671468692
MICROSOFT,09/14/2023,Fund4,566,5902.312283512002
FACEBOOK,03/26/2024,Fund3,724,448.44083426584143
APPLE,08/03/2023,Fund5,41,6084.987121329621
APPLE,12/12/2022,Fund2,922,2258.9818031353975
FACEBOOK,06/05/2023,Fund5,557,1914.5503937850704
MICROSOFT,01/04/2023,Fund3,823,7364.145358613813
MICROSOFT,12/15/2022,Fund2,328,2014.0650506150782
APPLE,07/24/2023,Fund4,815,3571.20027680079
MICROSOFT,02/10/2023,Fund5,206,7357.2532083590195
GOOGLE,11/15/2022,Fund3,647,1377.8751816826652
MICROSOFT,08/07/2024,Fund5,32,420.00922276793176
AMAZON,01/15/2024,Fund4,11,5653.128235017234
GOOGLE,06/29/2023,Fund1,874,7392.78005646114
MICROSOFT,07/04/2023,Fund5,335,1981.2251973030834
APPLE,11/28/2023,Fund4,359,9222.006017890119
GOOGLE,08/17/2024,Fund4,791,5186.765821845242
AMAZON,07/19/2023,Fund4,299,2517.1063115104207
MICROSOFT,01/04/2024,Fund2,685,3104.9673635957315
AMAZON,06/20/2023,Fund1,566,146.22741555947601
AMAZON,04/19/2024,Fund1,360,6321.963873151419
FACEBOOK,02/15/2023,Fund5,946,1572.0348343171531
AMAZON,11/06/2022,Fund2,764,6047.135217349076
MICROSOFT,09/19/2022,Fund1,766,670.47479252327
FACEBOOK,01/28/2024,Fund4,820,1861.4680459747503
MICROSOFT,12/14/2023,Fund4,881,2785.7047889508867
MICROSOFT,02/28/2023,Fund5,311,3762.631096908104
GOOGLE,07/22/2024,Fund1,836,5608.2224953051655
GOOGLE,02/17/2023,Fund3,203,7873.902396217207
APPLE,06/14/2023,Fund1,76,5602.696130006152
AMAZON,09/03/2024,Fund3,129,1205.8367990183601
MICROSOFT,01/31/2024,Fund2,74,5806.809826731256
MICROSOFT,02/21/2023,Fund3,290,7386.069195262301
MICROSOFT,07/02/2023,Fund1,505,2171.5986497854333
MICROSOFT,01/04/2024,Fund3,824,5840.7335915934
GOOGLE,02/19/2024,Fund5,565,7737.07974633502
FACEBOOK,07/03/2024,Fund3,635,5524.602667201416
APPLE,06/17/2023,Fund4,516,8058.852827088036
