SecurityId,AsOfDate,FundId,Quantity,MarketValue
MICROSOFT,08/31/2024,Fund1,692,4818.200624433444
FACEBOOK,01/17/2023,Fund3,417,3904.9037593281973
AMAZON,11/13/2023,Fund1,935,4199.260462446838
FACEBOOK,12/15/2022,Fund1,519,5807.784706591417
GOOGLE,08/31/2023,Fund5,113,1400.3708984963919
APPLE,11/08/2023,Fund1,840,3450.856242658002
FACEBOOK,09/29/2022,Fund1,819,9019.692754328518
MICROSOFT,01/25/2024,Fund1,363,5959.907553830462
FACEBOOK,11/14/2023,Fund3,817,9048.61511708045
MICROSOFT,07/18/2023,Fund1,215,5920.414844614018
MICROSOFT,05/17/2024,Fund3,271,4381.7971168557015
APPLE,02/16/2023,Fund4,517,4458.951679399228
AMAZON,12/26/2023,Fund5,464,898.5617880862703
GOOGLE,06/29/2024,Fund2,629,1836.0365320826493
FACEBOOK,12/15/2023,Fund3,649,1592.496009652655
FACEBOOK,03/02/2023,Fund4,644,5227.508521197055
FACEBOOK,10/28/2023,Fund5,414,3318.7407075091814
AMAZON,12/21/2022,Fund2,913,875.3814547429483
MICROSOFT,04/07/2023,Fund3,406,8382.146482237858
GOOGLE,05/26/2024,Fund4,363,8876.108452215667
APPLE,05/26/2023,Fund4,368,6393.328527521157
GOOGLE,06/13/2024,Fund1,991,4489.855461699248
FACEBOOK,11/28/2023,Fund1,739,4407.291023850857
APPLE,12/14/2023,Fund1,790,1302.7988962334089
MICROSOFT,03/17/2023,Fund2,740,1935.3428604332962
FACEBOOK,01/07/2023,Fund3,537,4063.940644090421
FACEBOOK,01/01/2024,Fund3,738,7136.130563320072
APPLE,01/17/2024,Fund2,826,5028.8977267568625
AMAZON,12/08/2023,Fund1,505,6714.0852420208985
MICROSOFT,01/09/2024,Fund2,674,5649.124264298806
FACEBOOK,03/25/2023,Fund5,455,8564.658897578676
FACEBOOK,04/05/2024,Fund5,395,9137.176942302392
MICROSOFT,04/23/2023,Fund3,444,8889.429604985393
GOOGLE,07/13/2023,Fund3,848,7463.2662535745185
MICROSOFT,10/23/2023,Fund2,56,5241.509451210121
APPLE,03/01/2023,Fund1,834,5285.22209279174
GOOGLE,01/13/2023,Fund5,972,4021.2845625053283
FACEBOOK,01/04/2023,Fund1,319,4004.8554802518993
APPLE,03/22/2024,Fund2,794,7906.914262534402
AMAZON,05/26/2023,Fund4,124,8923.202507267579
FACEBOOK,02/01/2024,Fund5,214,7730.229015019806
MICROSOFT,03/03/2023,Fund3,675,704.017980198297
GOOGLE,09/02/2023,Fund3,990,2007.5335192501088
AMAZON,08/21/2024,Fund5,389,6905.951615327636
FACEBOOK,05/30/2023,Fund4,85,1142.6400329822575
AMAZON,01/07/2024,Fund4,403,357.45244926322465
FACEBOOK,09/03/2023,Fund2,58,8370.770272873777
AMAZON,06/21/2024,Fund4,845,3814.016961296709
APPLE,05/04/2024,Fund2,456,6566.285925055971
APPLE,01/11/2023,Fund1,247,9316.91953655404
MICROSOFT,06/11/2024,Fund5,39,9042.355742230997
APPLE,05/05/2023,Fund1,498,4964.258398777501
APPLE,12/19/2022,Fund5,791,7542.75908074443
GOOGLE,06/26/2024,Fund4,801,5606.36769731365
AMAZON,12/15/2023,Fund3,624,3428.83218115278
AMAZON,09/11/2023,Fund4,752,8643.643025956337
GOOGLE,11/03/2023,Fund1,159,3510.767720605433
APPLE,01/17/2024,Fund1,726,8535.464789390602
GOOGLE,02/08/2023,Fund4,247,580.492787231784
FACEBOOK,03/26/2023,Fund5,638,3939.059002855283
AMAZON,06/21/2024,Fund4,673,5606.393831202216
FACEBOOK,04/17/2024,Fund3,957,3464.7262109429957
APPLE,11/28/2022,Fund5,797,5102.4409198415915
APPLE,07/15/2023,Fund2,694,8201.759342629084
FACEBOOK,12/24/2023,Fund3,198,7451.317917212199
AMAZON,01/31/2023,Fund5,364,3785.3241771474936
MICROSOFT,01/06/2024,Fund4,2,7292.786846266877
GOOGLE,11/01/2022,Fund4,904,7558.490127093724
MICROSOFT,09/11/2024,Fund3,672,6373.545470614576
AMAZON,04/26/2024,Fund1,698,2798.404220788797
FACEBOOK,05/06/2024,Fund1,274,4293.860015015003
AMAZON,01/29/2023,Fund3,320,3766.806741378543
FACEBOOK,01/08/2023,Fund1,9,5007.504383234093
AMAZON,06/02/2024,Fund3,553,2212.1923103057043
FACEBOOK,11/04/2023,Fund3,884,6803.4206225000235
FACEBOOK,09/11/2023,Fund2,43,9092.878525794786
AMAZON,12/27/2022,Fund4,235,2486.103059772771
AMAZON,11/13/2023,Fund1,267,1662.6730905664574
MICROSOFT,12/24/2023,Fund2,492,4061.059827405162
AMAZON,09/30/2023,Fund5,516,6243.095270596549
MICROSOFT,03/21/2024,Fund1,809,8446.689089901372
GOOGLE,11/21/2022,Fund2,71,911.5491436952698
MICROSOFT,06/21/2024,Fund2,588,7390.869244167018
AMAZON,04/24/2024,Fund5,773,3862.444994866693
AMAZON,09/24/2022,Fund2,338,4753.571492118697
APPLE,07/12/2023,Fund1,566,9455.325055896532
MICROSOFT,02/09/2024,Fund3,662,2051.9705692338866
AMAZON,03/14/2024,Fund3,66,6836.540069213829
MICROSOFT,04/19/2023,Fund5,975,9001.34662987673
AMAZON,04/02/2024,Fund5,196,8804.37255803314
FACEBOOK,04/02/2023,Fund4,223,5451.470775644338
MICROSOFT,06/27/2023,Fund4,611,909.1103133188614
AMAZON,08/13/2023,Fund3,757,2042.9840184579245
APPLE,12/05/2023,Fund4,761,1670.689860501396
AMAZON,11/07/2022,Fund1,370,513.7994898176224
AMAZON,08/26/2024,Fund5,332,5779.086924086392
MICROSOFT,11/02/2023,Fund1,436,9157.622987423556
FACEBOOK,07/04/2024,Fund1,38,8674.499702947807
FACEBOOK,03/29/2023,Fund3,879,8936.60537491503
GOOGLE,07/18/2024,Fund2,281,6488.595980581432
