SecurityId,AsOfDate,FundId,Quantity,MarketValue
APPLE,01/28/2024,Fund1,269,884.4275573282956
FACEBOOK,08/24/2024,Fund3,999,7219.096665221045
FACEBOOK,11/05/2023,Fund4,366,9264.02051399401
AMAZON,10/27/2023,Fund2,876,3587.457154454011
AMAZON,09/07/2023,Fund2,426,6257.914469274834
FACEBOOK,11/13/2023,Fund4,80,9175.625038751235
MICROSOFT,01/14/2023,Fund2,599,1416.5101821354335
MICROSOFT,01/16/2024,Fund2,230,4369.08303604002
MICROSOFT,06/04/2024,Fund2,45,2017.0751938303106
GOOGLE,08/24/2024,Fund1,64,5705.135495597479
AMAZON,09/19/2023,Fund3,260,5229.38137273225
FACEBOOK,02/04/2023,Fund4,837,2442.0113675107723
GOOGLE,12/28/2022,Fund2,848,6691.816257611778
GOOGLE,04/04/2024,Fund1,24,3374.28526557067
FACEBOOK,07/20/2023,Fund3,880,7307.08807424462
MICROSOFT,01/28/2024,Fund1,884,1567.2978412378868
GOOGLE,12/21/2022,Fund5,167,4156.654069187327
AMAZON,06/12/2024,Fund2,144,1875.3098844327349
AMAZON,02/05/2024,Fund2,850,4996.5106709331385
APPLE,03/18/2024,Fund1,365,8329.063293676925
AMAZON,11/01/2023,Fund3,958,5311.073935985119
AMAZON,04/04/2023,Fund5,611,3891.382784850297
MICROSOFT,04/01/2024,Fund3,22,2004.8379693554284
APPLE,11/15/2022,Fund3,610,6987.687652177699
MICROSOFT,04/11/2024,Fund3,474,3441.2609326921547
APPLE,05/13/2023,Fund3,334,916.946430838693
MICROSOFT,03/03/2024,Fund2,988,3502.2408829400306
APPLE,11/04/2022,Fund1,621,3035.7340215321574
AMAZON,11/20/2023,Fund1,569,1344.9458852864473
AMAZON,01/13/2023,Fund5,399,4306.028358349558
AMAZON,08/07/2023,Fund5,332,4009.7481377343697
MICROSOFT,08/16/2024,Fund1,801,4454.488259645473
MICROSOFT,11/19/2022,Fund3,451,2494.1983721140236
APPLE,11/16/2023,Fund5,988,1374.1789222341436
GOOGLE,09/20/2022,Fund5,549,8713.998640220514
MICROSOFT,10/25/2022,Fund5,302,9242.907028474618
FACEBOOK,09/29/2023,Fund2,773,6648.3516407308625
MICROSOFT,08/25/2023,Fund3,694,8822.950670506088
FACEBOOK,03/14/2023,Fund2,586,128.09513170716744
APPLE,08/24/2023,Fund5,664,711.425384785415
AMAZON,02/12/2023,Fund4,936,9951.65258255224
FACEBOOK,03/03/2023,Fund2,27,4135.001748727796
APPLE,03/29/2023,Fund5,252,9262.979037830424
APPLE,01/04/2023,Fund4,592,3709.790508970563
MICROSOFT,11/28/2022,Fund1,365,791.9023232923063
FACEBOOK,09/25/2022,Fund2,192,6532.893241924726
FACEBOOK,04/20/2023,Fund3,927,2564.6659122558863
APPLE,11/26/2022,Fund1,19,9522.518494748952
MICROSOFT,07/19/2024,Fund1,759,1700.0665289188314
APPLE,08/25/2024,Fund3,656,1935.2604924446568
MICROSOFT,06/09/2023,Fund1,745,6215.7240417355515
FACEBOOK,06/26/2024,Fund2,9,6182.4569717330005
FACEBOOK,08/30/2024,Fund1,950,7539.852368532915
MICROSOFT,08/27/2024,Fund1,224,3326.480901129899
GOOGLE,09/20/2022,Fund2,850,8326.73848646476
APPLE,10/13/2023,Fund4,416,2352.3630253490496
GOOGLE,10/01/2022,Fund3,353,4456.999813624789
