SecurityId,AsOfDate,FundId,Quantity,MarketValue
FACEBOOK,01/03/2024,Fund4,908,5568.639070750134
APPLE,01/14/2024,Fund5,459,9883.542485487264
MICROSOFT,06/11/2023,Fund4,333,6719.031767710922
AMAZON,06/13/2023,Fund3,654,3916.613011675885
APPLE,01/02/2023,Fund4,565,9093.205267212297
AMAZON,05/28/2024,Fund3,849,2046.578447898395
MICROSOFT,11/19/2023,Fund4,106,3954.090466953107
APPLE,05/17/2024,Fund3,152,89.66054010381765
MICROSOFT,01/26/2024,Fund1,262,2006.7591748448806
FACEBOOK,10/01/2022,Fund3,100,3542.688618353177
FACEBOOK,02/07/2024,Fund1,178,5237.830018940649
APPLE,02/12/2024,Fund4,351,7912.621862028222
AMAZON,06/15/2023,Fund1,937,1393.4061035312393
GOOGLE,07/19/2023,Fund5,462,3879.7082816196817
GOOGLE,02/05/2024,Fund3,413,2145.2087499349987
FACEBOOK,11/03/2022,Fund4,882,7791.686515411421
AMAZON,04/15/2023,Fund5,162,203.2417398635779
GOOGLE,01/24/2023,Fund5,958,5068.2428883522125
FACEBOOK,12/11/2023,Fund2,803,1443.216659110972
FACEBOOK,04/14/2024,Fund5,96,8206.596280061709
APPLE,01/03/2024,Fund3,717,624.5563893634676
AMAZON,03/18/2023,Fund5,83,8992.922477702861
APPLE,12/16/2022,Fund3,235,7054.149524155537
AMAZON,11/21/2023,Fund2,106,4775.216550600204
FACEBOOK,07/21/2023,Fund1,263,9461.979823259673
MICROSOFT,04/26/2023,Fund3,996,9600.987004284974
AMAZON,06/23/2023,Fund4,284,7904.051817591558
MICROSOFT,07/04/2024,Fund2,16,5502.740826579531
APPLE,07/04/2023,Fund5,488,6540.792830787129
GOOGLE,03/07/2023,Fund3,151,5200.376844796275
AMAZON,05/16/2023,Fund5,774,3835.9313549510066
MICROSOFT,02/17/2023,Fund2,234,7040.203045386269
FACEBOOK,10/22/2023,Fund1,85,7966.934465620511
MICROSOFT,12/09/2023,Fund3,922,3493.762822636311
GOOGLE,08/27/2024,Fund2,138,4158.182164105002
APPLE,07/22/2023,Fund1,394,731.4728424726452
GOOGLE,10/24/2023,Fund1,660,2375.811674585317
APPLE,12/11/2023,Fund4,5,1628.1210240108815
GOOGLE,06/08/2023,Fund2,884,685.0354350356664
FACEBOOK,05/29/2023,Fund2,969,412.94223210938
APPLE,11/02/2023,Fund3,595,7898.722766062134
MICROSOFT,02/23/2023,Fund4,290,5229.321839453515
FACEBOOK,01/14/2024,Fund3,791,9129.96828426497
GOOGLE,01/08/2024,Fund4,276,2019.5127089989212
FACEBOOK,03/08/2023,Fund4,463,5666.324966463886
GOOGLE,08/29/2023,Fund3,622,1908.2097459155373
APPLE,04/10/2023,Fund1,41,8111.69348399894
MICROSOFT,12/22/2022,Fund4,61,2592.5546479369086
MICROSOFT,04/25/2024,Fund1,445,2135.7316333784274
GOOGLE,02/17/2023,Fund1,113,2307.8459764822337
APPLE,11/04/2023,Fund2,945,7196.313338356299
GOOGLE,12/19/2023,Fund2,173,8307.028256734742
MICROSOFT,09/04/2024,Fund3,353,1836.1625854731178
APPLE,07/24/2023,Fund4,551,8933.26159872015
MICROSOFT,05/09/2023,Fund1,988,6161.804889099435
APPLE,08/01/2024,Fund2,549,6968.524441935832
MICROSOFT,11/23/2022,Fund4,506,8604.358701023866
FACEBOOK,04/24/2024,Fund3,29,2815.6617871729763
AMAZON,02/23/2023,Fund5,142,5915.166270585587
GOOGLE,12/24/2022,Fund2,257,9754.809703281768
MICROSOFT,05/24/2024,Fund5,290,1889.6736697728243
GOOGLE,03/03/2024,Fund2,211,7304.965387072809
MICROSOFT,08/18/2024,Fund2,183,103.77985503175347
GOOGLE,03/25/2024,Fund4,835,5915.608834070201
GOOGLE,04/19/2024,Fund2,897,221.55166009002454
AMAZON,09/18/2022,Fund4,781,8456.655609466972
FACEBOOK,04/16/2024,Fund2,559,6819.314320669637
GOOGLE,12/24/2023,Fund4,553,588.7962336035303
