SecurityId,AsOfDate,FundId,Quantity,MarketValue
FACEBOOK,07/25/2023,Fund3,638,984.3480852918163
MICROSOFT,01/17/2023,Fund4,50,8695.050258760837
AMAZON,06/04/2023,Fund4,883,2439.11188326371
FACEBOOK,03/27/2023,Fund3,101,659.2889615679031
APPLE,02/25/2023,Fund4,382,9925.322322963228
MICROSOFT,11/14/2022,Fund1,454,1032.0887189592902
FACEBOOK,05/15/2023,Fund2,575,5976.659449079623
MICROSOFT,05/09/2023,Fund4,344,3536.462347560658
GOOGLE,09/27/2023,Fund2,247,5374.852758074354
FACEBOOK,06/27/2024,Fund5,894,8273.531215821124
GOOGLE,10/02/2022,Fund1,166,7510.897338076538
AMAZON,06/23/2023,Fund1,613,9090.545267608768
MICROSOFT,10/24/2022,Fund1,267,2075.7514668571944
APPLE,08/17/2024,Fund1,984,6363.397383179691
AMAZON,08/08/2023,Fund2,225,9781.692205603702
FACEBOOK,04/28/2024,Fund4,883,5622.431717722183
AMAZON,07/15/2023,Fund1,771,7341.900644608231
GOOGLE,10/17/2023,Fund2,960,8858.2554683135
AMAZON,08/09/2023,Fund1,138,4461.355708816322
FACEBOOK,03/05/2023,Fund4,846,1631.6653019027858
APPLE,01/29/2024,Fund3,548,621.1464250215936
AMAZON,12/21/2022,Fund4,128,354.6359187361458
FACEBOOK,08/20/2023,Fund3,431,5144.533823730637
GOOGLE,12/19/2022,Fund2,712,2270.444074025653
GOOGLE,12/18/2023,Fund3,11,7352.4566718952365
AMAZON,04/20/2023,Fund4,286,8538.677388023088
AMAZON,11/09/2023,Fund4,584,4773.468370025635
FACEBOOK,07/24/2023,Fund1,222,4764.394612020971
APPLE,04/20/2024,Fund4,838,486.1713867188491
MICROSOFT,04/14/2023,Fund1,921,9682.137621129381
APPLE,04/01/2024,Fund3,667,7999.840211237177
MICROSOFT,11/07/2023,Fund3,229,640.1947857550275
MICROSOFT,04/20/2023,Fund5,706,809.9570792830046
MICROSOFT,09/07/2024,Fund3,336,7031.637393629878
