SecurityId,AsOfDate,FundId,Quantity,MarketValue
APPLE,06/12/2024,Fund4,812,7763.747388190308
APPLE,12/26/2022,Fund5,885,4089.40019351805
APPLE,11/25/2022,Fund1,439,4657.254532066488
GOOGLE,06/17/2024,Fund5,494,8058.784483603039
MICROSOFT,01/11/2023,Fund5,114,6818.521108683909
APPLE,03/18/2023,Fund5,242,9321.309180059676
AMAZON,12/03/2023,Fund4,444,6382.3349804085965
APPLE,11/06/2023,Fund5,832,3125.962181470984
AMAZON,01/21/2024,Fund1,641,4964.809456122432
MICROSOFT,03/12/2023,Fund1,765,9933.422770857509
GOOGLE,10/24/2023,Fund1,54,4079.969050653421
GOOGLE,03/16/2024,Fund4,876,3218.6779040573447
FACEBOOK,08/27/2023,Fund4,48,9765.727453357049
APPLE,11/07/2023,Fund2,988,6897.839390286202
FACEBOOK,09/27/2022,Fund1,273,283.91263708340114
FACEBOOK,02/16/2023,Fund2,428,9949.092952291612
APPLE,10/04/2022,Fund2,854,8380.395768944305
AMAZON,12/21/2022,Fund3,200,3462.8821038929214
MICROSOFT,02/06/2023,Fund2,341,9970.424027277972
GOOGLE,10/27/2022,Fund3,441,5993.196586470572
APPLE,09/25/2022,Fund2,547,5520.649466828844
FACEBOOK,02/14/2024,Fund2,178,2562.185017884973
AMAZON,05/19/2023,Fund4,230,1924.3567327927835
APPLE,08/14/2023,Fund3,201,9524.303794206902
FACEBOOK,05/08/2023,Fund5,863,985.1425939194024
AMAZON,03/14/2024,Fund5,873,7285.750986966704
APPLE,08/28/2023,Fund3,358,1193.00144208124
MICROSOFT,09/13/2023,Fund4,95,9367.79410922805
APPLE,10/14/2023,Fund4,574,1072.9865877022767
AMAZON,07/08/2023,Fund2,896,6157.5934524397235
MICROSOFT,09/21/2023,Fund4,70,4537.584153666736
GOOGLE,04/15/2024,Fund5,5,5251.380052144345
GOOGLE,12/02/2023,Fund4,901,7979.166762319612
APPLE,07/20/2023,Fund1,744,5631.9321568043815
GOOGLE,12/09/2022,Fund2,881,4938.084416192199
GOOGLE,02/20/2023,Fund4,252,5712.747577797734
FACEBOOK,02/12/2024,Fund3,979,3962.592650332957
FACEBOOK,08/17/2023,Fund3,198,4232.016615025709
GOOGLE,06/06/2023,Fund1,802,588.503242163912
AMAZON,07/02/2023,Fund3,111,8637.966095758411
AMAZON,01/21/2024,Fund5,40,1131.7523843900526
APPLE,06/20/2024,Fund1,470,9555.794877049782
MICROSOFT,03/18/2024,Fund4,610,4925.068230573326
GOOGLE,09/11/2024,Fund3,338,8260.908756389988
AMAZON,12/07/2022,Fund3,360,4198.08756853542
AMAZON,06/05/2023,Fund3,500,3566.878268482507
AMAZON,10/31/2023,Fund1,157,884.8859530351743
APPLE,03/23/2024,Fund5,116,8877.351358712467
AMAZON,10/10/2022,Fund3,694,3598.06391364667
MICROSOFT,06/27/2023,Fund1,381,4281.063832682689
MICROSOFT,02/20/2023,Fund4,899,3569.422074920071
MICROSOFT,09/05/2023,Fund1,445,9128.299299716227
MICROSOFT,11/22/2022,Fund1,361,64.7759141408456
GOOGLE,04/27/2023,Fund2,569,7117.369595978636
FACEBOOK,08/19/2024,Fund3,457,2265.1401792339475
APPLE,05/11/2023,Fund1,180,9619.29515237578
FACEBOOK,03/02/2024,Fund2,233,5145.096286485284
MICROSOFT,12/17/2022,Fund3,669,5207.104338138313
GOOGLE,08/12/2023,Fund2,245,9030.863404752174
FACEBOOK,05/16/2023,Fund1,901,6362.258516052602
AMAZON,08/06/2024,Fund3,406,9741.570269297834
AMAZON,05/24/2024,Fund1,646,1608.6612558612624
MICROSOFT,06/20/2024,Fund4,202,7842.6605554309845
MICROSOFT,10/10/2023,Fund2,181,9807.035427910952
APPLE,09/24/2023,Fund5,883,5737.477179413932
FACEBOOK,03/26/2023,Fund4,891,2774.4935843275543
GOOGLE,03/05/2024,Fund1,499,7303.734356019747
AMAZON,08/31/2023,Fund1,56,6418.024897202227
AMAZON,08/14/2023,Fund1,899,1116.0196410698593
GOOGLE,06/30/2023,Fund5,246,2191.2592052278355
FACEBOOK,01/03/2023,Fund1,37,5794.806731269719
APPLE,03/24/2024,Fund3,55,5142.919480355207
AMAZON,06/09/2024,Fund1,952,7022.6126786944305
APPLE,11/22/2022,Fund4,71,9753.098812020376
MICROSOFT,05/15/2023,Fund3,287,3515.157490679515
AMAZON,05/26/2023,Fund5,990,1927.282429013463
AMAZON,02/03/2024,Fund4,370,6926.135762275776
AMAZON,06/13/2023,Fund4,118,7426.914568273992
FACEBOOK,06/18/2024,Fund2,111,9520.623634029173
AMAZON,02/24/2023,Fund4,323,2471.344509999192
APPLE,04/20/2023,Fund2,37,7889.049342731704
AMAZON,08/17/2024,Fund3,561,8676.942972616393
AMAZON,10/11/2023,Fund2,782,9191.548111110375
APPLE,08/28/2023,Fund3,594,3380.9461188906366
AMAZON,07/24/2024,Fund1,931,9704.767474509768
GOOGLE,04/18/2023,Fund1,552,9789.687976871615
APPLE,08/07/2024,Fund1,451,4528.004982709344
MICROSOFT,06/09/2024,Fund4,733,5283.529759175478
APPLE,01/17/2023,Fund1,177,3272.1726367234587
FACEBOOK,08/31/2024,Fund4,506,5902.689998119235
APPLE,06/30/2023,Fund4,451,8733.96791384053
MICROSOFT,10/06/2023,Fund5,800,8464.415080463634
MICROSOFT,12/07/2022,Fund3,34,175.47003224587812
AMAZON,04/15/2024,Fund1,828,8509.753487112877
FACEBOOK,10/15/2022,Fund2,721,2030.0894095993435
APPLE,11/19/2022,Fund2,80,8263.36023254459
FACEBOOK,06/24/2023,Fund2,35,7211.894702288693
MICROSOFT,05/02/2024,Fund1,331,783.4651358329681
FACEBOOK,04/04/2024,Fund4,273,7158.035952802834
AMAZON,11/12/2023,Fund1,156,2215.830111616985
