SecurityId,AsOfDate,FundId,Quantity,MarketValue
AMAZON,12/21/2022,Fund2,859,9903.588244147708
GOOGLE,02/01/2023,Fund3,227,4411.532098417443
GOOGLE,07/08/2024,Fund2,111,6633.935793312463
AMAZON,01/12/2023,Fund2,948,3720.482495668486
MICROSOFT,11/14/2023,Fund1,499,1042.8836286709848
APPLE,05/11/2024,Fund5,490,9359.429398422391
GOOGLE,03/05/2024,Fund3,590,1385.09160388958
APPLE,10/10/2023,Fund5,805,4993.320556166896
APPLE,02/12/2024,Fund5,257,7552.062574323626
APPLE,10/27/2022,Fund4,408,1406.985432718493
AMAZON,01/30/2024,Fund3,754,9101.22938418372
APPLE,02/18/2023,Fund3,64,4118.695220378924
APPLE,12/10/2023,Fund4,19,674.463026613128
MICROSOFT,01/19/2024,Fund4,588,6211.513573385454
FACEBOOK,12/17/2022,Fund4,492,33.72897359102075
GOOGLE,09/02/2024,Fund1,673,5205.975143613485
APPLE,07/15/2024,Fund4,473,1182.225224269579
AMAZON,06/23/2023,Fund4,305,8831.74563255658
APPLE,12/19/2023,Fund5,92,8813.645100504122
GOOGLE,05/22/2023,Fund4,397,1518.4578272541896
FACEBOOK,04/06/2024,Fund1,345,5884.807900229607
AMAZON,08/05/2024,Fund1,859,2542.8483880019726
MICROSOFT,09/27/2022,Fund4,238,3932.2201183119882
FACEBOOK,09/25/2022,Fund2,872,2661.03633796501
MICROSOFT,08/11/2024,Fund2,615,9076.701903037512
MICROSOFT,03/08/2023,Fund1,689,2968.2711354625812
APPLE,07/26/2024,Fund4,334,6643.384582360743
GOOGLE,12/01/2023,Fund5,485,4897.953543546111
GOOGLE,09/22/2022,Fund5,456,5335.359616134795
AMAZON,11/09/2022,Fund1,220,9089.45752012695
AMAZON,09/19/2023,Fund2,492,6209.448397815048
GOOGLE,06/22/2024,Fund2,519,9689.641752280839
GOOGLE,03/03/2023,Fund1,907,7114.146656190257
FACEBOOK,06/12/2024,Fund4,367,6658.1477998426
AMAZON,04/30/2024,Fund2,939,1997.7066347962807
GOOGLE,08/31/2023,Fund4,185,5284.778843887268
GOOGLE,07/23/2023,Fund1,911,783.8405101353515
FACEBOOK,11/15/2022,Fund2,373,3267.709204194135
FACEBOOK,09/30/2023,Fund2,189,3481.623979054286
FACEBOOK,04/26/2023,Fund2,40,3874.837835164346
APPLE,04/05/2023,Fund2,453,4099.672607159726
APPLE,12/29/2023,Fund3,507,4424.191529681009
