SecurityId,AsOfDate,FundId,Quantity,MarketValue
FACEBOOK,01/18/2023,Fund5,404,6747.773216118289
FACEBOOK,04/20/2023,Fund2,795,6798.160447891731
MICROSOFT,07/08/2024,Fund3,462,9778.484633855523
APPLE,12/14/2022,Fund4,906,1101.3122162469601
MICROSOFT,06/19/2023,Fund2,787,5259.367610074006
MICROSOFT,03/28/2024,Fund1,538,7233.545465333084
GOOGLE,03/03/2023,Fund3,19,1342.0052800450885
FACEBOOK,11/07/2023,Fund3,689,5801.430362251283
FACEBOOK,02/06/2024,Fund5,483,6007.510178699505
GOOGLE,12/16/2022,Fund3,519,2978.567507107887
FACEBOOK,02/03/2024,Fund4,328,6896.309271510094
MICROSOFT,03/17/2023,Fund1,844,3727.7475057314323
APPLE,10/27/2022,Fund3,160,4166.181793847468
MICROSOFT,03/16/2023,Fund5,200,479.23662363672423
APPLE,01/07/2023,Fund5,984,8530.257447485794
AMAZON,02/11/2023,Fund5,528,8200.986700581703
AMAZON,11/26/2023,Fund1,571,5657.632374540581
GOOGLE,10/03/2023,Fund3,413,6287.632727951489
APPLE,10/29/2022,Fund3,413,171.71272384099646
APPLE,03/01/2024,Fund3,584,158.66916922995935
APPLE,06/20/2023,Fund3,24,5915.6426901693885
GOOGLE,11/26/2023,Fund1,742,8161.9746857908785
FACEBOOK,10/26/2022,Fund5,691,74.3086995897268
MICROSOFT,09/24/2023,Fund1,588,3804.921737288749
MICROSOFT,08/01/2023,Fund3,540,3343.983420164469
AMAZON,01/27/2023,Fund1,941,6376.349356396899
FACEBOOK,02/19/2024,Fund2,352,2259.380295798216
GOOGLE,12/24/2023,Fund3,193,4169.128522612583
FACEBOOK,04/13/2024,Fund1,142,728.8487600165951
APPLE,01/15/2024,Fund3,565,2012.9827263651164
MICROSOFT,10/20/2022,Fund5,92,6484.209058824036
APPLE,05/26/2024,Fund1,882,2081.3421900874905
AMAZON,07/17/2023,Fund2,849,5106.018260556879
MICROSOFT,05/10/2023,Fund4,256,3467.217432671402
GOOGLE,09/09/2024,Fund2,628,5016.383010656419
APPLE,03/17/2023,Fund3,795,1050.7053164486786
FACEBOOK,01/06/2024,Fund5,541,7474.517583268716
FACEBOOK,11/15/2022,Fund3,779,9844.129353794448
GOOGLE,11/09/2023,Fund2,682,1100.7133621939306
