SecurityId,AsOfDate,FundId,Quantity,MarketValue
MICROSOFT,01/17/2024,Fund2,161,4898.259011131176
MICROSOFT,07/23/2023,Fund3,970,2549.1967882120066
GOOGLE,05/20/2023,Fund5,387,524.2250237175696
GOOGLE,06/27/2024,Fund1,869,6939.476209868109
AMAZON,08/28/2024,Fund3,588,7273.017645378841
MICROSOFT,05/08/2023,Fund2,260,495.23966225715697
AMAZON,06/04/2023,Fund2,669,1160.0277172657168
APPLE,11/03/2022,Fund4,431,6472.951161477752
GOOGLE,05/10/2023,Fund1,533,114.53158712123707
APPLE,05/18/2023,Fund2,753,3513.814773142527
AMAZON,09/01/2024,Fund4,664,4857.739837707404
APPLE,01/29/2023,Fund2,168,8490.067555860463
FACEBOOK,01/11/2024,Fund3,56,5677.6750928853835
AMAZON,09/05/2024,Fund1,392,9713.252851756164
MICROSOFT,06/25/2024,Fund1,458,1698.107195162758
FACEBOOK,06/29/2024,Fund3,917,6463.20169209845
AMAZON,09/08/2023,Fund2,57,2903.5116659758687
FACEBOOK,01/02/2023,Fund5,17,314.9000751161163
FACEBOOK,05/05/2023,Fund3,754,459.46275453678663
MICROSOFT,01/22/2023,Fund4,501,1100.4500619712665
FACEBOOK,08/14/2024,Fund2,531,2813.9025250350282
GOOGLE,03/18/2023,Fund5,613,8692.069032493315
FACEBOOK,01/22/2024,Fund4,65,2062.3714000836653
APPLE,04/02/2023,Fund4,471,7180.315655405212
MICROSOFT,09/10/2024,Fund3,774,6577.058395951605
FACEBOOK,05/10/2024,Fund5,99,7640.625924785485
MICROSOFT,04/27/2023,Fund2,997,3525.5309054324102
MICROSOFT,01/08/2023,Fund3,990,3712.9248147096946
AMAZON,03/13/2023,Fund2,637,9993.491203735746
GOOGLE,03/05/2023,Fund5,139,1616.2277907991709
MICROSOFT,08/06/2023,Fund1,837,9929.066099959973
FACEBOOK,12/30/2022,Fund4,45,9797.756064583224
GOOGLE,09/26/2022,Fund2,332,4899.282448522339
GOOGLE,06/05/2024,Fund3,302,4008.9494722001973
MICROSOFT,10/06/2023,Fund4,232,7265.922117368021
GOOGLE,12/15/2023,Fund3,642,7956.790733658642
APPLE,04/15/2024,Fund3,69,3941.4838747518597
APPLE,11/10/2022,Fund4,532,6717.235175285525
AMAZON,10/15/2023,Fund3,674,6583.863144301761
FACEBOOK,09/12/2023,Fund2,99,472.74752358846723
MICROSOFT,09/07/2023,Fund1,594,7303.822199553582
MICROSOFT,05/30/2023,Fund5,851,1764.7129798232836
AMAZON,09/09/2024,Fund1,844,7567.453041532209
GOOGLE,12/01/2022,Fund3,962,9535.768885305106
GOOGLE,06/15/2024,Fund1,722,2097.963051241747
FACEBOOK,08/21/2024,Fund5,604,8193.939127459476
APPLE,04/30/2023,Fund1,39,9197.03444580014
MICROSOFT,03/12/2024,Fund1,13,3751.637583946236
MICROSOFT,06/30/2024,Fund5,330,5064.615193397752
APPLE,01/24/2024,Fund2,149,7471.052111398624
APPLE,03/21/2024,Fund2,203,7955.380669619188
FACEBOOK,08/17/2024,Fund4,41,5764.827956219617
FACEBOOK,07/29/2023,Fund2,546,4297.884591456773
AMAZON,03/23/2024,Fund5,359,2242.3930301647247
GOOGLE,07/31/2023,Fund4,336,7952.382160283477
APPLE,01/28/2024,Fund5,888,3772.6983974222703
AMAZON,08/04/2024,Fund3,797,4296.10910717805
GOOGLE,12/16/2022,Fund1,754,7253.373228254126
FACEBOOK,01/07/2024,Fund4,922,2170.548475363639
APPLE,07/11/2023,Fund3,186,1982.243758394059
MICROSOFT,09/20/2022,Fund5,377,8074.79447429513
FACEBOOK,11/28/2022,Fund1,319,7755.4386736487895
FACEBOOK,03/07/2023,Fund2,93,6513.834954151801
AMAZON,06/04/2024,Fund1,928,9061.359777589252
AMAZON,02/23/2024,Fund5,767,4825.146039075661
FACEBOOK,06/05/2024,Fund4,38,2218.531446977559
GOOGLE,08/01/2024,Fund2,305,544.0629931059251
AMAZON,01/06/2024,Fund2,834,7749.24527144536
GOOGLE,06/19/2023,Fund3,196,1049.8306030351632
MICROSOFT,08/10/2024,Fund1,179,3513.2677753044127
APPLE,07/23/2023,Fund5,716,41.19523709158255
AMAZON,09/25/2023,Fund1,399,8583.958078252432
APPLE,03/12/2023,Fund4,488,6713.523295833057
FACEBOOK,06/27/2024,Fund5,472,7933.460286925146
FACEBOOK,07/01/2023,Fund5,352,8274.912561752728
FACEBOOK,01/25/2024,Fund2,586,5211.670212304047
GOOGLE,07/29/2024,Fund1,668,3206.795626939665
AMAZON,08/16/2023,Fund1,77,3969.155861124945
AMAZON,09/06/2024,Fund4,172,3179.744558031788
APPLE,05/09/2023,Fund5,73,5237.151091777592
MICROSOFT,01/30/2023,Fund2,464,9858.532208038123
FACEBOOK,04/07/2024,Fund2,282,7748.595897715566
GOOGLE,08/08/2023,Fund3,643,7278.827354166936
APPLE,11/09/2023,Fund5,133,2782.9242909554164
APPLE,01/20/2023,Fund4,770,6425.09075587696
FACEBOOK,06/06/2024,Fund2,744,7758.772834638473
APPLE,08/01/2024,Fund5,56,3870.8682770434584
FACEBOOK,04/24/2023,Fund5,931,4802.9328365172705
MICROSOFT,11/20/2022,Fund1,896,9988.544220538106
GOOGLE,05/28/2023,Fund5,366,6697.516714012089
APPLE,07/29/2024,Fund5,743,8115.812108893746
GOOGLE,11/20/2023,Fund1,769,1871.3180800980872
AMAZON,02/25/2023,Fund1,765,7592.098771885224
FACEBOOK,06/13/2023,Fund4,225,1517.497988166121
GOOGLE,07/31/2024,Fund3,598,1669.162801837613
APPLE,06/05/2023,Fund2,50,5085.147563263023
GOOGLE,05/14/2024,Fund2,72,5698.995002890436
GOOGLE,02/07/2023,Fund3,78,6574.997110863737
APPLE,11/17/2023,Fund3,848,3285.6683590649604
FACEBOOK,08/13/2023,Fund3,508,5869.700636655884
