SecurityId,AsOfDate,FundId,Quantity,MarketValue
MICROSOFT,10/31/2022,Fund5,971,9163.374113421421
AMAZON,06/10/2024,Fund3,196,1881.4472780882447
AMAZON,12/12/2023,Fund5,767,290.108746868645
APPLE,03/15/2023,Fund5,66,2935.8019007491826
AMAZON,07/25/2024,Fund4,30,3430.9106273179077
AMAZON,10/16/2023,Fund1,420,311.7504623712206
AMAZON,04/12/2023,Fund5,414,8309.22462506116
GOOGLE,04/30/2023,Fund2,589,5058.242203172019
AMAZON,10/28/2023,Fund1,792,7748.033588275114
MICROSOFT,05/29/2024,Fund1,303,2614.593134309007
GOOGLE,02/25/2023,Fund1,825,4477.0374467210495
GOOGLE,08/24/2023,Fund2,835,2734.79953595832
MICROSOFT,11/20/2023,Fund1,82,7767.684318057937
APPLE,11/29/2023,Fund5,592,7827.489316929252
AMAZON,02/23/2023,Fund4,836,6043.515050793405
AMAZON,01/22/2024,Fund5,218,3726.019243173073
GOOGLE,11/13/2022,Fund4,971,5026.1955540655445
APPLE,01/02/2024,Fund1,284,5379.996880715683
FACEBOOK,01/24/2024,Fund5,79,9265.498658493765
GOOGLE,06/09/2024,Fund3,63,3613.0463692192834
GOOGLE,03/03/2024,Fund1,598,7972.744223575699
AMAZON,11/09/2022,Fund4,251,3716.5265100654624
FACEBOOK,03/05/2023,Fund1,300,830.8188537844785
FACEBOOK,04/04/2023,Fund1,834,5751.012098825441
AMAZON,10/02/2023,Fund4,287,8051.802311933355
GOOGLE,10/27/2022,Fund1,669,6565.9065065671
MICROSOFT,06/14/2023,Fund4,554,9620.86869938166
APPLE,10/08/2022,Fund5,232,7767.9334956280245
MICROSOFT,04/19/2023,Fund5,32,5178.64851297577
MICROSOFT,02/17/2023,Fund5,994,3871.121527399097
AMAZON,05/12/2023,Fund3,87,378.4240832518302
FACEBOOK,12/25/2023,Fund3,890,5893.067615155297
MICROSOFT,12/21/2023,Fund2,344,4147.413542335222
MICROSOFT,12/20/2023,Fund5,19,6196.690896589773
MICROSOFT,06/29/2023,Fund5,659,2927.7375435487806
MICROSOFT,08/10/2024,Fund1,949,1111.3260944797796
FACEBOOK,10/15/2023,Fund1,310,8380.017882606715
FACEBOOK,10/30/2023,Fund3,364,3191.7683799951706
GOOGLE,01/31/2024,Fund1,25,2059.5086901633977
FACEBOOK,11/07/2022,Fund5,777,4935.864411330041
FACEBOOK,02/20/2023,Fund5,849,3450.9223319223756
MICROSOFT,04/15/2024,Fund5,885,5356.471247035843
GOOGLE,07/21/2024,Fund2,933,4304.92263919791
MICROSOFT,01/23/2024,Fund4,550,1687.8981565244912
MICROSOFT,10/17/2023,Fund2,434,7094.495217608332
AMAZON,07/20/2023,Fund5,86,8587.22849081915
GOOGLE,01/04/2023,Fund1,424,5133.468630263247
APPLE,08/11/2024,Fund2,634,8346.715609178085
APPLE,12/31/2022,Fund3,131,2892.1503865199334
APPLE,09/10/2023,Fund2,545,3349.6936088844745
FACEBOOK,09/22/2023,Fund3,762,3443.9996660030606
AMAZON,05/15/2024,Fund2,803,9117.365191856963
APPLE,08/16/2024,Fund2,593,3779.1373299446695
FACEBOOK,10/28/2023,Fund4,835,4458.92944864489
APPLE,11/10/2022,Fund5,774,2562.20573510258
MICROSOFT,11/26/2023,Fund4,371,6343.19755128243
APPLE,02/16/2024,Fund4,121,5319.022965997068
AMAZON,08/21/2024,Fund3,105,6978.86212527249
APPLE,04/08/2023,Fund4,618,5249.666992991806
FACEBOOK,08/21/2024,Fund3,40,6624.62835596561
MICROSOFT,08/22/2023,Fund1,956,7115.7905657716
AMAZON,01/05/2023,Fund2,350,8204.508252716234
APPLE,12/07/2022,Fund1,795,4087.762774048771
GOOGLE,01/23/2023,Fund5,878,533.4104124011552
APPLE,08/18/2024,Fund3,383,8686.94423850763
GOOGLE,12/12/2023,Fund4,234,858.3676487950695
AMAZON,09/01/2023,Fund4,442,6607.822432361255
FACEBOOK,03/02/2023,Fund3,941,4711.856484262406
AMAZON,11/30/2023,Fund2,717,2441.592091624112
FACEBOOK,12/22/2023,Fund1,434,3565.0164868757433
APPLE,04/06/2024,Fund4,844,5815.73821260073
GOOGLE,11/19/2023,Fund5,840,9103.263088795899
APPLE,04/12/2024,Fund2,229,7195.9956186016925
MICROSOFT,11/05/2022,Fund2,182,9010.959804384443
APPLE,01/24/2023,Fund5,50,1272.7641776026849
MICROSOFT,04/30/2023,Fund5,375,7477.769737045752
GOOGLE,05/15/2023,Fund1,431,340.6179610293447
FACEBOOK,12/26/2023,Fund1,163,7513.284076715547
AMAZON,05/14/2024,Fund2,527,8657.371087427919
GOOGLE,08/26/2024,Fund5,71,3419.3235692943613
APPLE,11/08/2023,Fund3,448,2698.6069421117304
GOOGLE,05/05/2023,Fund3,808,6546.2118957837165
