SecurityId,AsOfDate,FundId,Quantity,MarketValue
FACEBOOK,09/10/2023,Fund4,47,1184.3836901021416
GOOGLE,09/27/2022,Fund1,683,1774.0688686659596
GOOGLE,01/12/2023,Fund2,374,2976.60289602445
GOOGLE,11/21/2023,Fund4,60,2663.9999900282583
MICROSOFT,08/15/2024,Fund3,509,3467.2905140325406
FACEBOOK,04/16/2023,Fund5,515,999.2879508261431
MICROSOFT,03/16/2023,Fund5,644,793.3264543835513
MICROSOFT,05/02/2024,Fund1,451,6933.81102319819
MICROSOFT,06/10/2023,Fund2,554,9050.357023431832
APPLE,10/07/2023,Fund4,855,8279.497059218178
APPLE,01/26/2024,Fund1,767,1428.8979352823087
MICROSOFT,03/28/2024,Fund1,877,2594.19531255044
APPLE,04/29/2024,Fund1,698,8144.642276194161
APPLE,07/20/2023,Fund4,254,9660.960507475827
AMAZON,03/06/2023,Fund3,16,1042.8673768668125
MICROSOFT,04/19/2024,Fund5,861,8231.430103052644
APPLE,06/06/2023,Fund2,180,1262.3064096705934
FACEBOOK,06/21/2023,Fund1,662,9049.365503148798
FACEBOOK,12/02/2023,Fund3,542,5249.174059138719
AMAZON,03/31/2024,Fund2,101,7317.41489188286
APPLE,10/07/2022,Fund3,422,6292.807351265073
APPLE,04/02/2023,Fund2,509,9266.539761945112
MICROSOFT,09/03/2023,Fund4,518,9843.384370188114
GOOGLE,09/04/2023,Fund4,670,8899.167328602467
MICROSOFT,01/10/2023,Fund3,810,604.8354166661948
APPLE,08/31/2023,Fund4,271,5774.123189050268
APPLE,08/15/2024,Fund5,772,130.1809857799654
MICROSOFT,10/01/2022,Fund1,838,5575.91552141235
APPLE,03/24/2023,Fund2,521,2162.972453989599
GOOGLE,07/04/2024,Fund5,109,6365.885206772368
GOOGLE,02/02/2023,Fund2,712,8482.559754059805
MICROSOFT,09/15/2023,Fund2,639,1614.4788463379025
GOOGLE,05/23/2023,Fund2,33,5101.286585312366
MICROSOFT,10/23/2022,Fund5,23,7642.873328074114
GOOGLE,05/11/2024,Fund5,556,2321.917949392849
GOOGLE,09/02/2024,Fund3,709,2710.0933192075727
AMAZON,04/18/2024,Fund3,481,1817.909426198383
GOOGLE,12/13/2023,Fund3,310,2937.902767859227
MICROSOFT,05/02/2023,Fund3,177,8712.8388343896
GOOGLE,05/15/2023,Fund5,526,8064.070597784027
GOOGLE,04/13/2024,Fund4,139,235.3811868902291
APPLE,04/23/2023,Fund2,664,7600.303106992298
FACEBOOK,12/28/2023,Fund3,597,2330.0288681264014
APPLE,09/24/2022,Fund2,439,6793.263691910195
MICROSOFT,10/31/2023,Fund5,190,8676.711015508912
AMAZON,08/12/2023,Fund2,490,6654.162486493625
FACEBOOK,04/21/2024,Fund3,666,4546.982081981107
AMAZON,05/18/2024,Fund2,536,7816.826674541734
FACEBOOK,09/26/2022,Fund5,423,6553.846218820189
MICROSOFT,02/12/2024,Fund1,646,1639.8491462503264
GOOGLE,06/28/2023,Fund5,692,9606.672541202499
GOOGLE,10/16/2023,Fund1,12,9082.153005259814
APPLE,02/27/2024,Fund3,500,3051.089281670182
GOOGLE,04/22/2023,Fund4,279,7964.558244142244
AMAZON,03/21/2023,Fund5,952,928.441826390704
GOOGLE,06/20/2023,Fund2,810,8060.431514909643
GOOGLE,02/25/2024,Fund5,623,9460.857447291812
AMAZON,02/24/2023,Fund3,161,9130.138485770989
MICROSOFT,05/27/2024,Fund3,510,1401.0651876113166
FACEBOOK,03/01/2023,Fund2,55,8394.95668208191
FACEBOOK,07/04/2024,Fund2,665,9208.687255210447
FACEBOOK,10/21/2023,Fund3,772,7809.668245930223
GOOGLE,02/17/2024,Fund5,683,3803.9014422888677
GOOGLE,02/21/2024,Fund5,197,2668.5129849661503
MICROSOFT,08/08/2023,Fund5,816,556.6850671716991
AMAZON,03/11/2024,Fund5,124,9867.196060541011
APPLE,05/16/2023,Fund4,14,2407.348947563215
FACEBOOK,03/22/2023,Fund5,651,8490.117900218804
AMAZON,03/05/2024,Fund2,347,4844.388555305205
AMAZON,10/31/2022,Fund4,107,5129.905088702016
APPLE,02/20/2023,Fund4,655,8986.44521732499
GOOGLE,11/25/2023,Fund1,337,2917.031449335987
GOOGLE,01/14/2023,Fund1,825,669.1070359529673
MICROSOFT,11/01/2023,Fund4,286,1916.4605509002934
APPLE,06/25/2023,Fund1,410,357.1236611696465
APPLE,03/19/2023,Fund5,307,1014.2676617552182
GOOGLE,07/07/2024,Fund1,122,4086.4365639841108
FACEBOOK,07/09/2023,Fund1,198,1575.7984733259525
AMAZON,04/08/2024,Fund5,516,5415.642728765137
MICROSOFT,10/24/2023,Fund2,127,3315.5722248393577
FACEBOOK,10/20/2022,Fund1,40,5363.7546186067575
GOOGLE,11/26/2023,Fund2,37,4306.059543288936
APPLE,11/19/2023,Fund2,48,3165.1992185620184
APPLE,05/22/2023,Fund3,166,7427.305165519514
AMAZON,04/10/2024,Fund1,429,2434.585462161229
FACEBOOK,01/31/2024,Fund5,837,8013.684882773315
MICROSOFT,07/25/2024,Fund2,967,8748.616241663174
FACEBOOK,07/03/2023,Fund1,821,1068.2555539080095
AMAZON,08/11/2024,Fund3,265,1520.7931295037379
FACEBOOK,01/12/2023,Fund2,330,8377.378715483646
APPLE,04/19/2023,Fund3,714,1188.6770602901179
GOOGLE,07/07/2024,Fund4,620,7535.581205481606
MICROSOFT,06/28/2024,Fund2,446,8412.415900536214
APPLE,07/24/2024,Fund2,186,7938.7010786812525
APPLE,10/05/2022,Fund1,555,2682.0304584888104
FACEBOOK,11/14/2022,Fund1,379,2895.438991406615
APPLE,07/18/2023,Fund2,211,4780.25967980905
GOOGLE,01/27/2023,Fund2,178,7838.644894421381
APPLE,06/10/2023,Fund3,948,2983.738806352182
APPLE,11/03/2023,Fund2,417,9852.778802217505
