SecurityId,AsOfDate,FundId,Quantity,MarketValue
AMAZON,10/28/2022,Fund1,727,1108.6322410325402
MICROSOFT,12/21/2023,Fund1,981,9481.269166726974
FACEBOOK,12/10/2022,Fund4,159,7578.7760782993655
GOOGLE,03/23/2024,Fund3,289,8220.512123034217
GOOGLE,10/11/2022,Fund1,812,4004.8020707934784
AMAZON,07/20/2023,Fund5,543,2776.777575105713
FACEBOOK,02/18/2024,Fund3,483,5319.680757600608
APPLE,06/03/2023,Fund3,502,5620.549218476382
MICROSOFT,07/14/2023,Fund4,339,4177.170914340432
MICROSOFT,04/08/2024,Fund5,857,2704.3215580000924
GOOGLE,08/03/2024,Fund4,902,34.77321538113857
FACEBOOK,05/06/2024,Fund1,257,186.34369261947072
APPLE,08/15/2024,Fund1,851,1524.7757558463943
FACEBOOK,10/21/2023,Fund4,295,1064.6236051531403
AMAZON,08/03/2024,Fund1,181,6790.802487551898
FACEBOOK,12/02/2022,Fund3,945,519.4620256819254
GOOGLE,07/03/2024,Fund2,550,9900.378867798905
AMAZON,07/07/2024,Fund3,470,8035.250218579648
AMAZON,12/26/2023,Fund2,502,3821.0288520723548
APPLE,02/20/2023,Fund4,11,8075.654731065685
GOOGLE,01/05/2023,Fund4,716,943.9385465866397
APPLE,09/18/2022,Fund4,625,5555.817081959669
FACEBOOK,12/11/2023,Fund3,100,1567.5631812177983
MICROSOFT,04/03/2023,Fund4,7,4742.625436809744
AMAZON,07/31/2023,Fund3,801,2158.3424019739987
MICROSOFT,07/19/2023,Fund5,497,673.4540637952434
GOOGLE,04/17/2024,Fund4,69,6697.153405102714
MICROSOFT,02/23/2023,Fund5,102,7237.356340115956
GOOGLE,09/02/2024,Fund3,221,3163.045279533076
GOOGLE,07/09/2024,Fund4,594,8383.889879281158
AMAZON,07/13/2024,Fund4,585,2150.7656072101454
FACEBOOK,12/04/2023,Fund5,632,8163.137507052142
MICROSOFT,01/11/2023,Fund5,96,9451.805229083604
AMAZON,07/22/2024,Fund4,773,8659.837262811021
MICROSOFT,01/13/2024,Fund4,513,9092.219878670589
MICROSOFT,05/16/2023,Fund2,833,3367.5700557244277
GOOGLE,07/17/2023,Fund1,373,7553.641077860732
MICROSOFT,02/25/2023,Fund3,848,1380.4738973175124
APPLE,06/06/2023,Fund4,758,3628.3503450285803
AMAZON,10/21/2022,Fund3,670,5260.225441008709
APPLE,10/08/2022,Fund1,301,6629.4115653551735
FACEBOOK,07/13/2023,Fund5,732,9671.775098900742
GOOGLE,07/26/2024,Fund5,837,5653.640128447231
APPLE,03/30/2023,Fund2,922,9659.899394036833
APPLE,03/26/2024,Fund3,111,3939.0122216123445
APPLE,07/31/2024,Fund5,856,5270.771761780396
AMAZON,11/10/2022,Fund5,437,6541.061730242166
GOOGLE,10/18/2023,Fund2,964,341.628703161112
APPLE,03/04/2024,Fund2,560,1347.7181713075972
MICROSOFT,08/27/2024,Fund2,907,8604.770849286922
AMAZON,06/23/2023,Fund2,495,515.7960587776998
MICROSOFT,01/19/2024,Fund3,692,6466.403767946581
MICROSOFT,04/12/2024,Fund4,656,9086.896212575768
MICROSOFT,06/16/2024,Fund2,608,8829.102089218079
AMAZON,02/23/2023,Fund2,275,4358.490945937685
AMAZON,12/21/2022,Fund2,195,694.3266488164114
APPLE,11/08/2023,Fund2,790,8535.012444826729
FACEBOOK,11/01/2023,Fund5,825,2678.2374671773086
FACEBOOK,10/06/2023,Fund4,447,1678.5066543444857
