SecurityId,AsOfDate,FundId,Quantity,MarketValue
GOOGLE,04/11/2024,Fund2,897,1220.1150349425316
APPLE,10/11/2022,Fund3,369,5231.217087110185
FACEBOOK,12/08/2022,Fund4,11,3111.7048244870866
APPLE,04/23/2023,Fund2,643,310.1746293104592
GOOGLE,06/18/2023,Fund3,690,5059.749159273584
APPLE,06/02/2024,Fund2,682,7685.3284256896995
GOOGLE,02/28/2023,Fund1,832,7412.160932469522
MICROSOFT,10/06/2022,Fund3,693,7655.263816556788
GOOGLE,07/14/2024,Fund4,953,2393.580971886144
MICROSOFT,02/08/2024,Fund2,69,2379.553449587582
APPLE,04/02/2024,Fund5,384,6309.681625518033
FACEBOOK,06/26/2024,Fund5,115,2117.7386138613224
FACEBOOK,04/08/2023,Fund1,949,3710.558945707467
APPLE,06/15/2024,Fund4,99,5697.221083964907
MICROSOFT,11/08/2022,Fund5,740,6185.034495922346
GOOGLE,12/25/2023,Fund4,636,3505.243752083825
GOOGLE,01/26/2023,Fund1,738,6882.628541780322
GOOGLE,07/02/2024,Fund4,458,9846.103178602316
GOOGLE,12/07/2022,Fund3,57,1666.7788273198817
MICROSOFT,10/30/2022,Fund2,134,178.50478572827168
APPLE,11/27/2022,Fund1,105,2558.4109543020772
FACEBOOK,03/10/2023,Fund5,655,3487.6736459237873
MICROSOFT,07/23/2024,Fund3,731,8269.349880927277
AMAZON,05/16/2024,Fund3,843,5176.4761274701395
AMAZON,03/03/2024,Fund5,835,2968.550443572548
MICROSOFT,10/18/2022,Fund3,11,1231.1866181266103
MICROSOFT,01/21/2023,Fund2,65,5188.995046118824
AMAZON,12/05/2022,Fund4,460,7745.474203831257
AMAZON,06/16/2024,Fund2,517,1491.500217151347
APPLE,06/13/2024,Fund5,9,4628.730907132777
AMAZON,04/09/2024,Fund1,612,8838.001751310529
FACEBOOK,08/07/2024,Fund5,732,6785.32486740757
FACEBOOK,12/11/2022,Fund1,813,2613.5534111826623
AMAZON,09/04/2024,Fund1,446,907.1843447689766
APPLE,10/22/2022,Fund5,770,8876.455086040562
FACEBOOK,08/17/2024,Fund3,875,3535.6471987382365
MICROSOFT,10/24/2023,Fund5,244,8159.299765152571
APPLE,04/05/2024,Fund5,440,4900.971694176622
GOOGLE,03/06/2024,Fund3,958,1531.1689989197369
FACEBOOK,03/17/2024,Fund2,189,4659.8415085363295
APPLE,04/06/2024,Fund5,594,2476.5988609533038
FACEBOOK,01/31/2023,Fund3,577,6689.263584591178
APPLE,02/07/2023,Fund5,494,4494.314612636782
MICROSOFT,01/23/2024,Fund1,72,172.01981491381258
FACEBOOK,08/30/2023,Fund2,206,8329.346829099426
MICROSOFT,06/05/2023,Fund3,578,2074.395926999947
APPLE,02/22/2023,Fund4,296,9480.98775807775
AMAZON,02/26/2024,Fund3,994,7309.458906996078
APPLE,05/15/2023,Fund2,181,9633.787135457602
GOOGLE,05/30/2024,Fund1,644,9051.959112005752
GOOGLE,02/09/2023,Fund2,610,1576.6411318618486
AMAZON,03/12/2023,Fund5,337,2786.0865208160026
APPLE,12/18/2022,Fund1,587,423.6625710452821
AMAZON,05/13/2023,Fund3,93,21.697928633303402
APPLE,07/07/2023,Fund2,88,2713.5999939051862
GOOGLE,03/09/2023,Fund2,217,9364.139025758115
AMAZON,03/24/2024,Fund3,847,7110.561294282321
MICROSOFT,05/07/2023,Fund4,567,9219.746763435114
MICROSOFT,01/13/2024,Fund2,437,2610.3197911927514
GOOGLE,10/03/2023,Fund1,380,5520.187700437466
MICROSOFT,08/10/2023,Fund1,649,7418.427423171989
AMAZON,06/21/2024,Fund3,359,3677.393825095452
MICROSOFT,02/10/2024,Fund2,430,4147.090837850267
MICROSOFT,01/07/2024,Fund4,780,4727.601770785737
APPLE,08/23/2024,Fund2,960,5897.464313049191
AMAZON,09/27/2022,Fund2,384,2160.7227052562353
FACEBOOK,07/11/2024,Fund4,315,3453.107540244389
MICROSOFT,05/01/2023,Fund4,615,1614.6403219158267
FACEBOOK,03/28/2024,Fund5,142,8184.133531141286
APPLE,09/09/2024,Fund3,916,9516.398343043349
APPLE,01/05/2024,Fund2,604,4267.336466458589
APPLE,06/14/2023,Fund5,414,940.3717451598377
APPLE,09/17/2022,Fund4,962,6055.520037188145
GOOGLE,06/09/2023,Fund4,443,3219.0716873101564
AMAZON,12/21/2023,Fund4,135,3777.0330425522548
AMAZON,08/25/2023,Fund2,53,7413.444123322055
GOOGLE,03/23/2023,Fund3,639,3200.4646498665866
MICROSOFT,01/06/2024,Fund1,912,9630.465662987803
FACEBOOK,05/13/2024,Fund3,91,2921.1405288212536
APPLE,10/06/2023,Fund2,760,6232.631783515245
APPLE,02/04/2023,Fund1,911,9976.64593101319
AMAZON,04/29/2023,Fund3,201,9119.908448983682
MICROSOFT,07/08/2024,Fund3,57,4478.802893465814
FACEBOOK,05/02/2024,Fund3,289,4417.086768385825
AMAZON,05/29/2023,Fund2,771,1058.7194843829866
APPLE,02/10/2024,Fund4,145,3699.7148086149564
MICROSOFT,04/20/2024,Fund1,39,9970.740108975695
AMAZON,10/02/2022,Fund3,575,4659.447694970859
AMAZON,02/07/2024,Fund2,757,9822.586244369142
FACEBOOK,06/12/2024,Fund3,567,2359.0066671719796
MICROSOFT,08/09/2023,Fund4,437,9415.831746370555
APPLE,10/06/2022,Fund2,991,4452.823906881232
APPLE,07/02/2024,Fund1,514,3031.280577206864
APPLE,12/12/2022,Fund4,707,482.7140318915362
AMAZON,07/21/2024,Fund5,145,4394.150805872844
APPLE,07/14/2024,Fund4,855,4722.3708170222935
GOOGLE,06/20/2024,Fund4,887,6811.360107320946
GOOGLE,02/07/2024,Fund4,897,6528.886103174182
APPLE,05/25/2024,Fund3,500,7480.288766177241
GOOGLE,08/08/2024,Fund5,516,1614.624067329451
