SecurityId,AsOfDate,FundId,Quantity,MarketValue
FACEBOOK,04/16/2024,Fund5,959,9347.087480040513
APPLE,06/11/2024,Fund1,458,3972.4459303623676
MICROSOFT,06/05/2023,Fund1,487,9020.474399896422
FACEBOOK,03/28/2023,Fund2,31,6172.524652513024
AMAZON,04/21/2024,Fund5,577,395.3799048843733
MICROSOFT,01/13/2024,Fund1,530,5570.036576213258
GOOGLE,09/26/2023,Fund5,285,9787.599792290895
APPLE,03/03/2024,Fund1,394,1137.125816706488
MICROSOFT,09/13/2023,Fund4,207,4332.120677447387
MICROSOFT,10/05/2023,Fund1,419,3591.4000335239875
GOOGLE,11/14/2023,Fund5,352,7272.965160113623
APPLE,07/07/2023,Fund3,311,9788.36324002572
FACEBOOK,06/29/2024,Fund4,991,8018.092165352531
APPLE,09/04/2024,Fund3,118,5331.234002483515
APPLE,09/08/2023,Fund5,781,9026.020621866697
APPLE,02/25/2024,Fund4,669,6818.26616982047
MICROSOFT,12/02/2023,Fund5,547,436.7373901230198
APPLE,12/01/2022,Fund1,69,9884.85802529218
MICROSOFT,06/27/2023,Fund1,813,7888.28367517799
FACEBOOK,10/16/2023,Fund2,57,1545.4458368020312
FACEBOOK,11/16/2022,Fund2,243,1116.6639311396507
APPLE,09/17/2022,Fund3,378,9937.359702242667
FACEBOOK,04/17/2024,Fund4,426,9814.528394922228
GOOGLE,02/25/2024,Fund1,747,5693.476157675286
APPLE,07/29/2024,Fund3,513,2776.043036883459
MICROSOFT,06/08/2024,Fund3,710,9349.752746748261
FACEBOOK,05/01/2024,Fund5,470,6292.611352650005
AMAZON,03/02/2024,Fund1,869,8924.018892366159
FACEBOOK,10/11/2022,Fund2,717,1623.552637379634
APPLE,07/17/2023,Fund3,163,6973.171747345813
GOOGLE,05/03/2024,Fund5,420,2915.3884321677424
FACEBOOK,03/05/2023,Fund4,481,6522.591135740291
MICROSOFT,10/23/2022,Fund2,619,176.68698471808645
MICROSOFT,06/01/2023,Fund3,179,317.51578801282295
AMAZON,04/26/2024,Fund1,794,3879.334034024832
GOOGLE,11/03/2022,Fund5,967,2030.2239678089459
MICROSOFT,03/19/2024,Fund3,181,1491.4581904858221
MICROSOFT,06/27/2023,Fund3,514,2742.8038735430728
GOOGLE,06/13/2023,Fund4,125,5568.745603001259
MICROSOFT,04/23/2023,Fund2,570,9695.56182496953
AMAZON,12/09/2023,Fund2,584,8929.444974918488
FACEBOOK,02/14/2024,Fund4,624,8597.77102877598
AMAZON,12/08/2023,Fund2,796,8939.124558963982
GOOGLE,12/08/2023,Fund2,732,6137.857026198527
APPLE,11/11/2022,Fund3,77,4104.094136988483
MICROSOFT,08/06/2024,Fund4,789,8088.7345916576305
MICROSOFT,01/03/2023,Fund1,890,8815.510311578439
APPLE,04/18/2024,Fund1,525,2074.110700854161
FACEBOOK,11/16/2022,Fund5,907,709.226787836534
APPLE,05/28/2024,Fund2,276,2163.082672886346
MICROSOFT,07/07/2024,Fund1,55,741.942253656999
GOOGLE,04/06/2023,Fund1,615,7792.473041841158
MICROSOFT,04/19/2023,Fund1,880,9137.196636041144
AMAZON,06/21/2024,Fund5,833,1449.9693890051683
GOOGLE,09/24/2022,Fund4,522,1320.5707034568884
FACEBOOK,10/20/2022,Fund3,611,3624.7875200582107
FACEBOOK,12/01/2022,Fund3,48,4339.650462845783
