SecurityId,AsOfDate,FundId,Quantity,MarketValue
AMAZON,05/05/2023,Fund5,568,2314.5094237137337
AMAZON,03/03/2024,Fund1,128,7869.984333938228
GOOGLE,08/27/2024,Fund2,244,3359.7115235550227
APPLE,08/24/2024,Fund3,433,4765.300927588023
AMAZON,02/27/2024,Fund5,69,6285.373857236608
AMAZON,01/26/2024,Fund4,890,8023.310149872945
MICROSOFT,10/16/2022,Fund1,397,1480.9661873332316
AMAZON,11/19/2023,Fund1,107,3221.6996699969945
APPLE,02/09/2024,Fund4,339,9173.245120254418
MICROSOFT,02/23/2024,Fund1,656,5717.675056265824
APPLE,02/12/2024,Fund2,201,2409.754938782078
APPLE,11/26/2023,Fund2,615,6094.5584582670035
AMAZON,02/25/2023,Fund1,144,4214.653639030942
MICROSOFT,11/03/2022,Fund3,486,6603.066008259581
GOOGLE,03/29/2024,Fund4,997,5019.801682685582
FACEBOOK,07/04/2023,Fund5,520,7400.2731648855
GOOGLE,04/16/2024,Fund3,82,5517.6620390884445
GOOGLE,11/11/2023,Fund5,26,4427.8383861437815
FACEBOOK,02/04/2024,Fund3,983,6791.788644609286
FACEBOOK,10/29/2023,Fund4,537,1145.030540422463
APPLE,10/05/2022,Fund3,474,7886.364411928208
MICROSOFT,03/05/2024,Fund1,469,8728.191568115437
APPLE,08/14/2024,Fund1,389,1552.1135722060608
AMAZON,01/02/2024,Fund5,794,6718.67450274409
APPLE,08/16/2023,Fund3,868,6125.32260034584
GOOGLE,10/29/2022,Fund3,177,9343.49542306048
APPLE,05/24/2023,Fund2,987,7030.494039129617
FACEBOOK,12/19/2022,Fund5,839,3602.868402650394
MICROSOFT,05/14/2023,Fund5,709,5002.39706810085
GOOGLE,02/28/2023,Fund1,853,5301.6413726289775
GOOGLE,05/25/2024,Fund1,607,7987.65864279099
APPLE,11/15/2022,Fund4,928,8336.737096387407
APPLE,03/31/2023,Fund2,568,8143.386228159486
MICROSOFT,08/30/2024,Fund3,128,264.36074552955444
MICROSOFT,03/08/2023,Fund3,889,9537.388545728098
FACEBOOK,03/20/2024,Fund2,457,5891.357899163033
FACEBOOK,01/31/2024,Fund3,33,8389.201665636394
GOOGLE,09/22/2022,Fund3,776,5099.14739805966
MICROSOFT,08/09/2024,Fund3,521,9233.65266116003
GOOGLE,04/23/2023,Fund5,153,6673.798383274685
APPLE,08/17/2023,Fund2,232,4726.312044622651
MICROSOFT,06/25/2023,Fund5,731,570.9846373136376
AMAZON,07/30/2023,Fund3,937,9614.545598525901
FACEBOOK,01/23/2023,Fund3,292,6111.446815459933
GOOGLE,01/11/2024,Fund5,254,2554.9823382794953
