SecurityId,AsOfDate,FundId,Quantity,MarketValue
FACEBOOK,07/28/2023,Fund2,878,6249.540144678202
FACEBOOK,02/02/2023,Fund2,466,6416.974006081497
MICROSOFT,02/02/2023,Fund4,501,311.64969061170933
AMAZON,12/30/2023,Fund1,83,2941.5323172981616
GOOGLE,02/23/2023,Fund4,739,5093.386262496902
MICROSOFT,08/04/2023,Fund1,695,8235.024841020982
FACEBOOK,09/30/2022,Fund2,939,3252.0919619515053
MICROSOFT,01/02/2024,Fund1,701,434.9339502607809
APPLE,03/19/2024,Fund4,920,7088.752804675024
GOOGLE,06/19/2024,Fund1,352,1876.736031246933
FACEBOOK,11/26/2023,Fund4,177,570.4664412671796
FACEBOOK,07/15/2024,Fund5,392,2710.7435092749442
AMAZON,10/19/2023,Fund3,397,9577.23891853679
FACEBOOK,01/26/2023,Fund5,203,3425.6709735519116
GOOGLE,04/16/2023,Fund3,367,1409.459152001355
APPLE,07/03/2024,Fund5,319,3675.350088150069
MICROSOFT,11/30/2022,Fund4,81,8774.822285588389
AMAZON,12/12/2023,Fund5,501,6959.532397023345
APPLE,09/05/2024,Fund4,635,6983.157049816169
GOOGLE,02/10/2023,Fund3,609,5667.293933368135
APPLE,03/31/2024,Fund4,721,214.89920009230238
FACEBOOK,04/07/2023,Fund5,193,6216.109605874549
GOOGLE,03/12/2024,Fund4,402,3346.4245345259196
MICROSOFT,06/12/2023,Fund1,255,3013.353589891297
AMAZON,08/08/2023,Fund3,8,7047.228611953738
MICROSOFT,05/12/2023,Fund4,647,2538.538008584664
APPLE,08/25/2024,Fund5,107,5642.101647387043
APPLE,06/07/2023,Fund2,938,6932.619722933241
AMAZON,08/24/2023,Fund2,308,8332.615979280681
MICROSOFT,04/06/2023,Fund5,375,4372.055398651616
AMAZON,09/07/2023,Fund1,516,1672.3723896065217
MICROSOFT,03/04/2023,Fund4,581,1812.9859576522178
FACEBOOK,06/19/2024,Fund5,189,1562.3828275132444
MICROSOFT,02/03/2023,Fund4,154,6834.906161831414
GOOGLE,05/21/2024,Fund1,183,6863.509428321016
APPLE,04/12/2024,Fund1,433,8182.970668587054
MICROSOFT,06/09/2024,Fund5,951,1378.259167648007
APPLE,07/07/2024,Fund1,15,1676.493478300351
FACEBOOK,12/06/2023,Fund2,566,262.6714846794825
FACEBOOK,03/15/2023,Fund2,30,7920.3265403727255
GOOGLE,02/06/2024,Fund2,932,5431.856131389052
APPLE,09/05/2024,Fund5,677,4774.222382278163
APPLE,09/23/2022,Fund1,452,806.0055439432786
MICROSOFT,05/16/2023,Fund2,816,9650.320583373303
AMAZON,07/22/2023,Fund5,863,1985.0105255369338
MICROSOFT,07/01/2023,Fund5,355,5836.926289908331
FACEBOOK,11/05/2023,Fund2,431,811.6855527800275
MICROSOFT,04/28/2024,Fund2,216,2520.805954194173
GOOGLE,03/08/2024,Fund5,45,3790.7862347644
FACEBOOK,11/02/2023,Fund3,132,2544.508505208352
GOOGLE,04/19/2024,Fund2,434,4511.530409497957
GOOGLE,12/11/2022,Fund2,50,5737.588019461122
APPLE,01/16/2024,Fund4,475,1161.4639747217154
GOOGLE,09/01/2023,Fund3,475,4460.38153374418
APPLE,06/19/2024,Fund2,751,3653.6955878914546
GOOGLE,07/13/2024,Fund2,39,3805.5057885570545
