SecurityId,AsOfDate,FundId,Quantity,MarketValue
APPLE,06/27/2023,Fund4,551,7080.564298207525
APPLE,08/30/2024,Fund2,872,6769.0559862143145
AMAZON,08/01/2023,Fund2,307,5960.7503972737095
MICROSOFT,02/24/2023,Fund3,154,7161.541206507095
AMAZON,10/31/2022,Fund1,372,1752.3925190670648
FACEBOOK,07/20/2024,Fund5,414,3102.801969157685
APPLE,11/25/2022,Fund4,495,9827.163364041748
FACEBOOK,03/14/2023,Fund2,526,7295.721730411665
AMAZON,03/05/2024,Fund3,595,7322.67941471969
AMAZON,08/02/2023,Fund2,985,7082.295934462273
APPLE,05/22/2023,Fund3,163,1349.9990122243746
AMAZON,05/25/2023,Fund5,503,6635.669843565638
FACEBOOK,07/01/2023,Fund2,168,1549.8606624042263
APPLE,11/04/2022,Fund5,118,5128.145023537678
GOOGLE,05/30/2024,Fund5,883,7831.754231692088
APPLE,08/30/2023,Fund4,81,5803.115646378961
AMAZON,10/09/2022,Fund2,131,6098.190968678569
APPLE,02/19/2023,Fund2,60,2912.670689783532
GOOGLE,11/26/2022,Fund4,473,7568.324541728327
MICROSOFT,04/23/2023,Fund2,535,5621.558647179351
FACEBOOK,06/25/2024,Fund5,855,9311.319584974039
FACEBOOK,10/06/2023,Fund5,138,6095.2566704090295
GOOGLE,05/17/2024,Fund2,157,9445.979445890765
APPLE,02/11/2024,Fund1,54,7997.557860953897
GOOGLE,01/24/2023,Fund2,715,8336.635518888228
AMAZON,09/06/2024,Fund5,914,251.5457696381008
AMAZON,05/05/2024,Fund3,290,3302.0966088367027
FACEBOOK,04/17/2023,Fund1,317,8701.865198304822
MICROSOFT,11/07/2022,Fund5,839,9834.773244759217
MICROSOFT,02/03/2024,Fund5,854,1283.106669866518
MICROSOFT,01/12/2024,Fund1,789,9187.20985820274
GOOGLE,08/28/2023,Fund5,240,5816.653306382841
FACEBOOK,10/05/2022,Fund4,135,434.59776180145184
APPLE,03/05/2024,Fund1,66,1278.0737726291952
APPLE,01/25/2024,Fund3,626,6017.043878718922
APPLE,10/12/2023,Fund4,607,6248.117945061943
FACEBOOK,10/20/2023,Fund1,870,8134.60782818603
GOOGLE,07/16/2023,Fund5,266,6879.6344866462205
MICROSOFT,04/07/2023,Fund2,963,5744.16103941564
AMAZON,02/02/2023,Fund3,12,5768.554502995197
GOOGLE,07/20/2024,Fund2,926,5593.117007337961
FACEBOOK,05/21/2024,Fund1,932,6256.729257518466
